		{26, 96, 72, 69, 39, 47, 90, 42, 63, 79, 72, 40, 94, 93, 53},
		{67, 86, 99, 61, 96, 48, 31, 49, 29, 55, 77, 51, 62, 70, 70}
	},
	{
		{56, 83, 58, 46, 38, 14, 41, 23, 22, 31, 23, 31, 60, 82, 80},
		{30, 58, 19, 44, 85, 79, 44, 69, 42, 91, 86, 91, 51, 10, 72},
		{14, 88, 18, 12, 76, 55, 70, 29, 42, 80, 51, 45, 59, 42, 48},
		{18, 55, 66, 21, 12, 24, 43, 57, 62, 94, 78, 31, 88, 96, 49},
		{92, 74, 55, 88, 82, 86, 89, 42, 62, 46, 84, 98, 91, 38, 23},
		{13, 97, 20, 11, 91, 13, 33, 94, 18, 24, 64, 77, 57, 69, 76},
		{24, 47, 84, 37, 99, 60, 62, 31, 10, 59, 66, 77, 17, 33, 28},
		{92, 92, 73, 19, 25, 49, 92, 96, 90, 85, 20, 86, 32, 91, 45},
		{40, 73, 45, 90, 11, 11, 72, 51, 22, 10, 30, 71, 15, 87, 38},
		{41, 97, 64, 49, 84, 36, 46, 21, 66, 45, 75, 24, 75, 71, 66},
		{13, 29, 77, 83, 47, 17, 51, 12, 15, 25, 74, 26, 96, 90, 95},
		{58, 87, 12, 28, 66, 74, 18, 80, 97, 57, 53, 29, 22, 32, 90},
		{48, 33, 19, 61, 91, 46, 76, 30, 56, 48, 37, 33, 91, 62, 91},
		{94, 83, 50, 37, 81, 15, 22, 76, 81, 73, 38, 30, 26, 46, 43},
		{68, 47, 78, 68, 58, 37, 67, 74, 38, 61, 57, 13, 20, 28, 25},
		{41, 70, 47, 94, 43, 99, 88, 53, 53, 25, 76, 50, 28, 25, 47},
		{25, 23, 93, 21, 98, 82, 65, 95, 39, 45, 93, 22, 83, 38, 56},
		{67, 69, 53, 66, 32, 24, 35, 14, 74, 15, 23, 63, 35, 89, 62},
		{44, 94, 23, 62, 73, 29, 20, 46, 91, 62, 27, 86, 56, 15, 91},
		{51, 94, 43, 86, 35, 20, 14, 18, 44, 19, 40, 38, 86, 24, 48},
		{82, 28, 50, 51, 59, 63, 86, 65, 46, 72, 64, 13, 21, 39, 64},
		{42, 88, 95, 85, 98, 78, 98, 76, 45, 59, 49, 44, 56, 18, 21},
		{29, 98, 67, 50, 12, 83, 22, 59, 87, 26, 85, 35, 52, 84, 87},
		{49, 59, 17, 11, 51, 87, 61, 95, 95, 96, 78, 33, 54, 74, 41},
		{49, 56, 12, 17, 62, 32, 66, 30, 25, 19, 53, 77, 63, 24, 48},
		{58, 72, 63, 45, 81, 19, 47, 37, 68, 64, 68, 92, 32, 36, 76},
		{59, 31, 26, 39, 50, 84, 30, 88, 62, 81, 88, 48, 39, 23, 86},
		{75, 66, 92, 39, 81, 36, 66, 54, 48, 68, 36, 88, 28, 73, 50},
		{73, 22, 51, 70, 48, 47, 58, 96, 75, 12, 91, 55, 37, 75, 77},
		{94, 22, 38, 97, 35, 20, 61, 99, 11, 32, 62, 12, 37, 46, 21}
	},
	{
		{22, 11, 75, 46, 93, 82, 39, 67, 41, 27, 44, 37, 59, 73, 16},
		{61, 70, 16, 58, 14, 11, 43, 99, 33, 57, 67, 78, 98, 93, 58},
		{99, 61, 40, 19, 98, 66, 97, 21, 47, 70, 97, 11, 91, 75, 41},
		{53, 52, 68, 65, 22, 29, 74, 63, 10, 81, 17, 11, 61, 19, 94},
		{73, 89, 31, 87, 42, 24, 55, 64, 40, 87, 79, 99, 50, 29, 35},
		{83, 32, 93, 12, 40, 70, 53, 73, 71, 91, 70, 27, 78, 99, 46},
		{59, 49, 42, 77, 74, 66, 37, 25, 29, 37, 35, 95, 90, 33, 34},
		{22, 58, 77, 70, 52, 51, 30, 36, 91, 25, 10, 32, 65, 96, 98},
		{69, 13, 94, 81, 60, 86, 66, 76, 95, 71, 63, 70, 46, 46, 74},
		{79, 43, 78, 19, 85, 26, 85, 25, 42, 95, 21, 27, 93, 67, 16},
		{30, 82, 68, 70, 36, 68, 28, 26, 45, 60, 73, 29, 56, 15, 30},
		{46, 19, 93, 80, 75, 20, 54, 13, 72, 94, 16, 74, 30, 83, 29},
		{57, 82, 32, 26, 40, 69, 56, 25, 20, 88, 61, 67, 59, 35, 27},
		{50, 79, 46, 46, 82, 22, 93, 25, 51, 43, 32, 82, 13, 80, 92},
		{91, 77, 44, 13, 33, 45, 57, 82, 90, 94, 24, 79, 52, 52, 67},
		{32, 30, 25, 49, 91, 56, 11, 35, 26, 66, 82, 44, 76, 37, 26},
		{22, 80, 90, 27, 85, 88, 60, 33, 26, 53, 81, 73, 85, 49, 38},
		{45, 85, 67, 42, 87, 21, 39, 89, 70, 72, 33, 11, 53, 63, 23},
		{19, 58, 24, 58, 81, 32, 35, 73, 58, 75, 87, 81, 34, 31, 53},
		{12, 88, 70, 67, 62, 35, 31, 60, 28, 93, 33, 89, 10, 63, 31},
		{51, 95, 65, 17, 79, 18, 16, 17, 16, 17, 94, 43, 10, 57, 51},
		{62, 30, 73, 93, 83, 25, 56, 23, 59, 56, 41, 93, 47, 28, 26},
		{34, 22, 37, 30, 47, 48, 26, 93, 11, 30, 48, 19, 97, 93, 23},
		{26, 35, 70, 27, 26, 18, 84, 63, 80, 16, 39, 64, 10, 92, 85},
		{12, 85, 89, 46, 29, 58, 14, 53, 47, 82, 19, 45, 11, 39, 24},
		{58, 42, 91, 54, 15, 12, 43, 97, 70, 92, 44, 23, 42, 59, 58},
		{93, 44, 32, 11, 94, 96, 99, 38, 82, 46, 78, 80, 37, 79, 86},
		{94, 69, 31, 59, 24, 27, 60, 50, 38, 22, 68, 37, 21, 26, 18},
		{79, 81, 60, 96, 96, 20, 88, 59, 45, 13, 40, 68, 50, 68, 28},
		{94, 64, 22, 16, 29, 25, 83, 12, 46, 82, 99, 87, 10, 20, 17}
	},
	{
		{72, 97, 18, 96, 59, 34, 32, 25, 15, 16, 16, 40, 89, 66, 45},
		{11, 86, 54, 55, 36, 33, 38, 32, 80, 69, 39, 78, 38, 40, 46},
		{83, 44, 44, 33, 41, 92, 53, 62, 71, 58, 77, 70, 34, 11, 76},
		{90, 32, 34, 75, 50, 28, 72, 92, 77, 45, 55, 85, 85, 11, 81},
		{34, 48, 11, 97, 60, 75, 29, 87, 35, 91, 12, 55, 97, 82, 98},
		{70, 89, 91, 89, 27, 27, 70, 37, 22, 31, 10, 31, 38, 56, 51},
		{51, 95, 30, 51, 97, 50, 57, 97, 99, 40, 86, 62, 50, 42, 38},
		{87, 36, 42, 56, 57, 40, 21, 24, 71, 69, 80, 70, 77, 13, 30},
		{30, 55, 82, 30, 51, 91, 53, 72, 51, 59, 63, 76, 98, 94, 19},
		{15, 96, 43, 76, 97, 74, 78, 65, 96, 41, 37, 79, 31, 96, 91},
		{44, 23, 18, 13, 86, 63, 23, 83, 76, 38, 82, 41, 15, 51, 33},
		{62, 82, 18, 23, 38, 16, 81, 78, 73, 16, 83, 40, 21, 56, 86},
		{53, 93, 81, 51, 67, 99, 81, 89, 46, 74, 33, 38, 64, 48, 63},
		{12, 76, 31, 64, 95, 44, 76, 18, 56, 90, 41, 49, 32, 85, 32},
		{54, 89, 53, 77, 71, 60, 81, 19, 34, 55, 81, 53, 53, 74, 50},
		{19, 49, 25, 68, 15, 36, 75, 26, 60, 32, 86, 70, 97, 87, 84},
		{83, 65, 26, 66, 36, 87, 84, 72, 88, 81, 55, 47, 33, 21, 71},
		{95, 24, 15, 47, 46, 35, 49, 41, 85, 55, 32, 96, 34, 89, 49},
		{22, 63, 60, 43, 22, 76, 56, 80, 50, 51, 57, 42, 82, 22, 70},
		{14, 13, 58, 20, 14, 15, 73, 69, 87, 17, 84, 37, 95, 18, 71},
		{51, 42, 42, 86, 28, 53, 98, 53, 19, 90, 78, 31, 69, 31, 58},
		{10, 17, 53, 42, 48, 52, 28, 55, 84, 17, 11, 51, 71, 26, 45},
		{92, 18, 79, 66, 49, 78, 75, 11, 70, 39, 74, 98, 17, 68, 51},
		{63, 59, 98, 44, 65, 90, 98, 48, 67, 37, 35, 17, 20, 66, 33},
		{69, 87, 53, 99, 31, 17, 43, 52, 45, 42, 37, 63, 72, 46, 52},
		{26, 90, 13, 28, 28, 80, 14, 51, 80, 72, 28, 52, 61, 35, 27},
		{32, 60, 51, 81, 92, 17, 40, 26, 96, 19, 74, 91, 50, 28, 83},
		{76, 41, 78, 11, 35, 47, 28, 99, 80, 48, 22, 53, 46, 28, 12},
		{10, 35, 54, 87, 65, 96, 82, 83, 37, 24, 71, 22, 22, 79, 37},
		{66, 42, 81, 67, 88, 27, 10, 34, 12, 42, 98, 56, 73, 51, 65}
	},
	{
		{28, 51, 20, 83, 12, 38, 61, 73, 18, 10, 45, 31, 13, 72, 69},
		{52, 92, 45, 82, 84, 99, 51, 46, 54, 85, 59, 69, 45, 20, 62},
		{92, 98, 47, 91, 50, 95, 15, 89, 69, 64, 86, 97, 75, 29, 75},
		{86, 29, 44, 95, 88, 66, 25, 14, 58, 83, 23, 79, 68, 68, 61},
		{98, 73, 96, 84, 55, 72, 34, 69, 39, 48, 46, 35, 61, 40, 34},
		{41, 48, 62, 31, 34, 73, 20, 99, 31, 73, 56, 78, 35, 92, 69},
		{73, 50, 26, 87, 15, 12, 90, 10, 64, 73, 67, 71, 40, 76, 77},
		{73, 54, 53, 23, 11, 69, 77, 95, 71, 84, 67, 39, 42, 94, 16},
		{44, 56, 76, 97, 46, 17, 97, 44, 78, 31, 18, 67, 10, 11, 76},
		{45, 98, 70, 59, 29, 68, 58, 44, 46, 54, 79, 88, 61, 91, 45},
		{69, 24, 79, 11, 80, 77, 44, 75, 25, 95, 34, 85, 57, 49, 69},
		{32, 86, 15, 65, 99, 53, 50, 37, 14, 20, 75, 84, 75, 91, 29},
		{98, 69, 36, 14, 96, 96, 59, 31, 65, 49, 96, 53, 67, 91, 48},
		{34, 52, 41, 84, 14, 86, 72, 85, 67, 52, 97, 53, 53, 92, 94},
		{23, 76, 80, 40, 50, 64, 93, 84, 97, 79, 57, 28, 46, 96, 85},
		{70, 79, 33, 80, 25, 44, 45, 50, 25, 94, 19, 56, 55, 84, 90},
		{13, 84, 81, 12, 57, 83, 46, 20, 92, 80, 30, 97, 56, 10, 20},
		{59, 43, 85, 36, 53, 62, 36, 80, 39, 32, 82, 52, 44, 72, 10},
		{42, 10, 53, 15, 98, 54, 69, 87, 54, 94, 69, 12, 43, 24, 15},
		{50, 54, 25, 17, 65, 65, 49, 52, 21, 58, 64, 54, 57, 56, 95},
		{77, 33, 32, 67, 52, 77, 67, 39, 38, 54, 11, 97, 87, 85, 50},
		{36, 72, 49, 17, 57, 90, 41, 24, 86, 64, 46, 94, 97, 48, 84},
		{93, 84, 85, 69, 93, 70, 90, 35, 60, 12, 57, 71, 64, 14, 97},
		{32, 62, 17, 90, 38, 51, 50, 59, 90, 92, 35, 77, 48, 97, 34},
		{66, 54, 45, 86, 30, 88, 92, 38, 90, 18, 67, 13, 17, 88, 26},
		{67, 37, 20, 98, 55, 46, 69, 68, 22, 16, 44, 98, 15, 79, 90},
		{64, 87, 27, 92, 31, 62, 62, 10, 38, 30, 88, 55, 44, 67, 73},
		{91, 76, 89, 23, 78, 58, 69, 49, 66, 44, 29, 41, 77, 49, 35},
		{69, 16, 81, 43, 90, 79, 22, 79, 69, 76, 81, 21, 12, 74, 87},
		{41, 31, 23, 53, 29, 97, 80, 49, 62, 34, 32, 66, 99, 45, 82}
	},
	{
		{23, 92, 15, 59, 12, 83, 80, 25, 87, 60, 22, 19, 62, 51, 81},
		{89, 23, 96, 69, 61, 99, 25, 85, 64, 32, 98, 74, 95, 71, 37},
		{66, 29, 58, 64, 98, 71, 65, 49, 16, 26, 74, 51, 40, 36, 82},
		{18, 34, 14, 23, 81, 87, 78, 82, 28, 51, 58, 95, 50, 38, 32},
		{88, 80, 28, 10, 80, 61, 24, 10, 40, 54, 10, 88, 92, 31, 72},
		{46, 78, 49, 84, 85, 43, 13, 40, 33, 63, 36, 15, 43, 73, 49},
		{62, 25, 68, 36, 48, 74, 48, 47, 34, 31, 69, 75, 64, 89, 55},
		{97, 56, 54, 41, 36, 94, 61, 88, 28, 30, 80, 46, 69, 59, 30},
		{40, 81, 73, 68, 16, 90, 77, 39, 10, 38, 87, 73, 95, 96, 44},
		{29, 32, 92, 53, 41, 45, 18, 41, 98, 24, 27, 29, 38, 64, 76},
		{83, 93, 69, 88, 79, 46, 43, 57, 45, 85, 96, 94, 25, 79, 10},
		{59, 61, 39, 98, 45, 52, 48, 79, 20, 26, 32, 73, 96, 69, 92},
		{51, 46, 47, 62, 97, 57, 63, 82, 67, 80, 69, 23, 10, 42, 75},
		{23, 70, 39, 30, 60, 40, 14, 19, 86, 49, 38, 49, 50, 23, 76},
		{39, 12, 51, 37, 96, 69, 71, 79, 27, 39, 19, 61, 44, 77, 33},
		{18, 50, 20, 51, 91, 57, 74, 36, 41, 24, 29, 85, 90, 86, 89},
		{90, 23, 64, 95, 72, 98, 93, 91, 77, 99, 41, 94, 26, 77, 49},
		{53, 28, 95, 15, 41, 83, 18, 52, 64, 36, 19, 34, 44, 11, 55},
		{85, 48, 30, 94, 95, 80, 32, 99, 12, 41, 64, 92, 48, 15, 44},
		{78, 67, 88, 40, 55, 53, 79, 23, 33, 43, 36, 87, 48, 75, 54},
		{11, 20, 52, 59, 61, 34, 89, 56, 41, 17, 61, 45, 16, 19, 50},
		{95, 25, 89, 99, 44, 30, 59, 18, 16, 85, 60, 92, 51, 10, 35},
		{98, 26, 37, 40, 54, 10, 24, 99, 11, 69, 38, 19, 99, 19, 16},
		{20, 27, 87, 99, 27, 22, 15, 16, 69, 45, 50, 51, 29, 96, 49},
		{60, 33, 88, 19, 69, 85, 89, 44, 85, 67, 74, 26, 23, 41, 22},
		{75, 33, 17, 59, 54, 37, 40, 93, 85, 13, 47, 15, 71, 87, 50},
		{38, 93, 75, 10, 40, 12, 42, 80, 96, 79, 32, 16, 81, 11, 53},
		{46, 24, 47, 33, 60, 43, 29, 79, 54, 65, 35, 37, 75, 92, 43},
		{15, 88, 57, 24, 64, 52, 37, 21, 43, 70, 29, 26, 77, 90, 29},
		{43, 83, 77, 64, 33, 13, 25, 65, 40, 66, 89, 41, 86, 60, 91}
	},
	{
		{70, 21, 71, 88, 76, 82, 37, 62, 27, 32, 52, 61, 55, 81, 62},
		{12, 90, 96, 21, 56, 63, 25, 69, 92, 13, 79, 26, 17, 38, 25},
		{64, 20, 87, 80, 42, 15, 32, 27, 86, 90, 58, 82, 86, 26, 11},
		{69, 95, 34, 88, 77, 30, 44, 29, 48, 32, 65, 43, 36, 33, 71},
		{75, 46, 19, 12, 67, 81, 44, 76, 33, 90, 19, 53, 21, 25, 50},
		{49, 91, 27, 39, 83, 16, 52, 42, 82, 60, 52, 23, 86, 37, 71},
		{73, 40, 23, 45, 13, 56, 35, 26, 80, 31, 99, 46, 49, 74, 23},
		{53, 29, 79, 96, 36, 37, 27, 12, 31, 56, 68, 33, 82, 72, 50},
		{86, 64, 54, 48, 94, 67, 18, 51, 11, 78, 22, 80, 66, 42, 44},
		{28, 35, 16, 89, 28, 14, 29, 12, 89, 90, 16, 71, 46, 99, 26},
		{18, 65, 63, 52, 25, 22, 69, 85, 23, 13, 67, 56, 84, 56, 26},
		{69, 42, 95, 51, 51, 76, 74, 45, 36, 46, 64, 80, 72, 98, 75},
		{62, 29, 96, 28, 35, 89, 78, 68, 46, 93, 11, 80, 26, 36, 13},
		{91, 18, 52, 27, 92, 86, 53, 46, 98, 11, 55, 26, 91, 76, 71},
		{23, 56, 18, 11, 18, 85, 21, 42, 67, 13, 68, 41, 15, 86, 94},
		{37, 34, 31, 94, 94, 98, 21, 42, 32, 33, 22, 20, 57, 19, 42},
		{96, 16, 44, 29, 84, 55, 90, 99, 87, 34, 21, 40, 48, 68, 86},
		{37, 74, 61, 86, 57, 83, 14, 86, 72, 53, 81, 27, 93, 95, 68},
		{61, 96, 29, 47, 89, 79, 86, 79, 71, 40, 47, 10, 93, 27, 15},
		{14, 53, 65, 91, 62, 73, 55, 76, 38, 74, 69, 81, 41, 18, 76},
		{26, 51, 70, 12, 99, 41, 67, 95, 94, 94, 66, 22, 34, 41, 52},
		{49, 45, 95, 26, 10, 37, 48, 17, 89, 80, 45, 90, 99, 22, 39},
		{60, 53, 98, 75, 34, 60, 67, 30, 79, 52, 61, 85, 15, 95, 84},
		{41, 29, 86, 36, 38, 88, 36, 61, 84, 19, 61, 77, 58, 83, 92},
		{21, 13, 15, 44, 64, 88, 90, 26, 57, 73, 96, 68, 98, 98, 30},
		{69, 13, 15, 84, 51, 52, 61, 18, 64, 33, 84, 20, 52, 29, 58},
		{72, 74, 63, 61, 58, 93, 26, 21, 24, 68, 21, 79, 78, 30, 57},
		{61, 91, 86, 18, 72, 84, 30, 71, 10, 62, 43, 33, 28, 77, 75},
		{15, 76, 29, 81, 49, 21, 49, 45, 12, 17, 86, 55, 93, 67, 59},
		{20, 54, 32, 39, 20, 29, 44, 21, 45, 30, 52, 45, 97, 59, 37}
	},
	{
		{75, 49, 97, 78, 49, 61, 49, 23, 28, 38, 95, 59, 96, 51, 73},
		{67, 55, 81, 79, 88, 89, 47, 27, 15, 11, 27, 48, 43, 95, 98},
		{99, 73, 29, 58, 70, 89, 94, 88, 11, 30, 40, 16, 85, 93, 99},
		{11, 16, 24, 67, 85, 85, 59, 63, 11, 77, 72, 30, 97, 48, 45},
		{97, 99, 80, 40, 69, 82, 67, 99, 81, 97, 89, 74, 50, 39, 59},
		{19, 41, 23, 54, 50, 57, 99, 32, 28, 41, 55, 88, 65, 84, 81},
		{92, 40, 76, 53, 87, 72, 24, 57, 41, 37, 30, 31, 46, 82, 55},
		{92, 63, 74, 42, 82, 41, 47, 33, 19, 48, 77, 28, 75, 94, 55},
		{69, 52, 32, 91, 11, 74, 35, 56, 61, 71, 66, 31, 80, 14, 26},
		{69, 26, 17, 99, 23, 31, 43, 91, 48, 65, 98, 67, 25, 84, 31},
		{60, 45, 99, 13, 29, 11, 55, 54, 49, 88, 53, 67, 49, 27, 50},
		{21, 62, 18, 87, 52, 66, 91, 85, 84, 10, 50, 66, 15, 90, 46},
		{32, 81, 50, 71, 11, 66, 95, 75, 22, 43, 79, 88, 42, 25, 13},
		{32, 38, 13, 36, 81, 86, 91, 38, 93, 42, 53, 88, 88, 37, 15},
		{49, 75, 46, 75, 57, 67, 63, 25, 49, 89, 97, 31, 19, 21, 76},
		{99, 22, 55, 17, 22, 48, 14, 65, 79, 34, 40, 81, 78, 60, 90},
		{25, 90, 35, 11, 17, 43, 51, 50, 12, 30, 31, 52, 99, 97, 80},
		{11, 94, 29, 28, 94, 40, 80, 46, 43, 54, 23, 92, 12, 35, 89},
		{93, 71, 62, 73, 36, 71, 32, 17, 86, 89, 32, 53, 16, 51, 41},
		{96, 46, 65, 48, 39, 63, 26, 74, 81, 19, 27, 48, 75, 88, 42},
		{13, 59, 38, 50, 11, 37, 12, 49, 50, 60, 51, 53, 60, 42, 75},
		{70, 57, 32, 65, 40, 95, 25, 32, 48, 27, 22, 79, 34, 35, 81},
		{87, 17, 66, 13, 92, 33, 56, 21, 39, 25, 46, 86, 11, 47, 43},
		{94, 30, 23, 23, 40, 82, 84, 44, 75, 81, 43, 13, 10, 68, 62},
		{31, 21, 26, 21, 47, 95, 16, 92, 50, 13, 46, 75, 15, 62, 46},
		{48, 57, 81, 39, 71, 77, 91, 63, 36, 53, 10, 94, 74, 41, 37},
		{83, 22, 52, 25, 34, 79, 53, 65, 31, 64, 22, 64, 20, 95, 22},
		{67, 64, 32, 71, 73, 72, 46, 71, 69, 44, 61, 60, 79, 25, 44},
		{78, 51, 58, 31, 38, 13, 58, 65, 85, 20, 37, 97, 42, 71, 96},
		{83, 99, 87, 38, 77, 65, 27, 19, 55, 92, 31, 89, 98, 78, 41}
	},
	{
		{72, 15, 13, 67, 53, 18, 92, 43, 84, 87, 53, 30, 20, 59, 66},
		{77, 51, 67, 82, 69, 28, 88, 20, 56, 43, 80, 42, 20, 69, 23},
		{19, 16, 20, 35, 30, 19, 56, 21, 35, 40, 20, 86, 74, 79, 81},
		{61, 68, 36, 91, 16, 30, 22, 22, 44, 73, 42, 23, 45, 32, 72},
		{49, 30, 71, 48, 42, 87, 44, 68, 24, 16, 35, 21, 87, 31, 84},
		{94, 42, 20, 47, 82, 19, 92, 83, 71, 55, 82, 68, 29, 43, 92},
		{88, 40, 81, 39, 71, 12, 35, 44, 11, 22, 66, 88, 89, 44, 53},
		{43, 57, 80, 68, 84, 81, 76, 64, 43, 15, 25, 26, 71, 64, 46},
		{44, 27, 75, 65, 90, 38, 43, 98, 59, 89, 42, 15, 24, 80, 84},
		{58, 73, 46, 89, 18, 36, 13, 53, 66, 20, 85, 83, 88, 84, 13},
		{17, 25, 40, 28, 60, 37, 77, 64, 93, 87, 25, 54, 10, 24, 38},
		{67, 20, 60, 59, 85, 31, 27, 12, 57, 43, 64, 90, 63, 71, 41},
		{53, 86, 48, 41, 17, 88, 50, 77, 61, 99, 89, 24, 49, 87, 41},
		{13, 22, 89, 11, 86, 88, 78, 60, 50, 75, 85, 15, 90, 34, 85},
		{95, 95, 31, 90, 88, 68, 67, 29, 25, 96, 12, 65, 48, 47, 68},
		{62, 32, 45, 93, 40, 73, 67, 18, 84, 10, 42, 14, 90, 99, 49},
		{38, 38, 77, 23, 99, 49, 72, 41, 13, 79, 91, 70, 37, 31, 11},
		{11, 27, 15, 45, 82, 72, 38, 54, 88, 10, 68, 20, 55, 84, 79},
		{24, 52, 88, 50, 95, 45, 11, 33, 37, 10, 94, 64, 53, 59, 31},
		{70, 10, 72, 50, 34, 90, 71, 94, 91, 29, 72, 64, 24, 24, 72},
		{47, 63, 56, 55, 18, 33, 98, 93, 52, 23, 71, 50, 98, 94, 17},
		{59, 72, 29, 78, 57, 61, 61, 28, 40, 14, 83, 52, 35, 43, 52},
		{57, 89, 61, 99, 15, 66, 33, 64, 20, 15, 31, 58, 69, 29, 77},
		{68, 90, 52, 49, 97, 78, 55, 64, 18, 48, 29, 72, 12, 67, 83},
		{25, 31, 18, 20, 10, 16, 88, 37, 16, 72, 10, 64, 78, 51, 19},
