		{78, 74, 77, 97, 78, 70, 4, 3, 84, 18, 68, 42, 81, 96, 95, 12, 81, 72, 84, 77},
		{47, 24, 68, 64, 96, 12, 65, 37, 78, 65, 15, 95, 76, 67, 70, 87, 17, 1, 72, 59},
		{21, 38, 48, 44, 80, 32, 16, 51, 3, 45, 7, 34, 79, 43, 27, 65, 69, 17, 69, 50},
		{53, 60, 5, 98, 70, 84, 72, 99, 27, 21, 34, 59, 32, 27, 17, 25, 37, 7, 76, 43},
		{67, 15, 64, 1, 50, 23, 28, 31, 64, 66, 82, 80, 4, 38, 22, 81, 59, 86, 85, 50},
		{78, 35, 45, 46, 73, 2, 37, 62, 2, 59, 43, 93, 21, 48, 51, 50, 97, 78, 36, 74},
		{30, 13, 14, 98, 91, 3, 75, 61, 74, 77, 29, 85, 51, 74, 90, 79, 34, 32, 10, 22},
		{32, 57, 84, 39, 73, 44, 36, 55, 74, 8, 24, 63, 64, 39, 94, 63, 81, 94, 41, 17},
		{6, 79, 38, 5, 59, 45, 10, 82, 15, 4, 7, 26, 67, 63, 36, 65, 71, 81, 37, 75},
		{20, 60, 61, 49, 28, 8, 35, 5, 71, 89, 49, 2, 42, 6, 31, 11, 55, 98, 34, 6},
		{15, 62, 79, 86, 63, 40, 35, 6, 62, 26, 73, 91, 6, 45, 13, 24, 10, 58, 53, 35},
		{88, 59, 11, 42, 44, 11, 94, 6, 12, 68, 51, 63, 87, 15, 95, 77, 79, 56, 15, 95},
		{75, 36, 9, 31, 32, 96, 75, 45, 34, 5, 62, 96, 84, 85, 39, 17, 12, 87, 87, 75},
		{12, 63, 42, 93, 20, 20, 63, 64, 16, 34, 62, 32, 68, 70, 51, 43, 66, 70, 30, 92},
		{88, 84, 76, 46, 89, 33, 82, 18, 35, 95, 8, 28, 7, 91, 54, 8, 55, 51, 19, 11},
		{99, 10, 41, 35, 79, 2, 76, 24, 93, 8, 40, 1, 25, 68, 94, 59, 34, 51, 4, 51},
		{67, 37, 69, 64, 42, 26, 36, 63, 26, 70, 33, 65, 44, 95, 75, 52, 14, 18, 85, 72},
		{80, 79, 70, 69, 29, 99, 97, 72, 46, 37, 73, 30, 51, 1, 46, 72, 42, 36, 3, 64},
		{58, 87, 33, 39, 83, 93, 48, 29, 9, 84, 72, 28, 58, 1, 55, 7, 36, 53, 23, 57},
		{86, 88, 73, 23, 35, 16, 72, 24, 76, 61, 93, 43, 13, 1, 15, 41, 6, 97, 2, 23},
		{18, 11, 4, 57, 8, 34, 17, 43, 43, 9, 83, 16, 67, 34, 17, 2, 14, 28, 84, 51},
		{90, 60, 70, 12, 46, 95, 54, 19, 59, 73, 66, 39, 16, 36, 58, 44, 81, 66, 74, 28},
		{61, 71, 51, 51, 91, 93, 61, 85, 42, 59, 59, 63, 96, 67, 13, 22, 51, 49, 63, 3},
		{64, 60, 61, 75, 24, 97, 50, 94, 35, 50, 72, 46, 80, 77, 47, 45, 81, 17, 22, 87},
		{69, 18, 60, 99, 94, 47, 19, 86, 63, 19, 20, 68, 12, 23, 93, 28, 80, 40, 58, 13},
		{98, 14, 72, 89, 10, 19, 82, 48, 11, 37, 18, 96, 8, 89, 15, 10, 35, 40, 95, 74},
		{1, 47, 10, 74, 40, 21, 68, 57, 49, 50, 51, 31, 2, 7, 61, 1, 89, 11, 64, 8},
		{13, 47, 13, 38, 81, 84, 5, 5, 21, 42, 89, 91, 58, 14, 9, 64, 57, 58, 84, 32},
		{91, 11, 37, 39, 37, 67, 53, 45, 92, 41, 13, 71, 23, 61, 20, 66, 21, 62, 44, 21},
		{5, 48, 54, 69, 24, 51, 85, 61, 55, 50, 17, 65, 33, 97, 54, 71, 94, 47, 33, 38},
		{33, 73, 25, 91, 26, 1, 13, 68, 98, 70, 58, 89, 58, 5, 39, 39, 61, 48, 33, 93},
		{40, 7, 99, 58, 6, 47, 54, 93, 15, 3, 31, 74, 12, 50, 27, 72, 93, 39, 4, 62},
		{94, 44, 73, 91, 32, 23, 80, 82, 82, 44, 58, 86, 1, 9, 60, 34, 44, 69, 77, 47},
		{22, 17, 1, 69, 98, 86, 8, 66, 34, 43, 57, 71, 5, 50, 27, 9, 33, 46, 87, 36},
		{12, 42, 62, 42, 81, 35, 91, 53, 27, 42, 26, 11, 37, 66, 70, 28, 16, 81, 87, 18},
		{36, 42, 12, 9, 36, 75, 9, 94, 25, 48, 93, 55, 73, 38, 1, 84, 86, 86, 17, 6},
		{52, 25, 10, 2, 66, 45, 56, 88, 54, 30, 19, 97, 83, 94, 28, 37, 72, 12, 86, 68},
		{78, 71, 25, 56, 87, 96, 78, 24, 78, 23, 57, 7, 8, 46, 77, 71, 86, 99, 69, 71},
		{82, 70, 5, 30, 76, 70, 35, 83, 80, 39, 65, 50, 92, 23, 44, 69, 90, 43, 36, 11},
		{18, 5, 90, 77, 35, 48, 75, 47, 88, 2, 28, 13, 87, 28, 75, 98, 56, 97, 94, 24},
		{71, 12, 37, 12, 9, 15, 98, 38, 47, 22, 58, 76, 41, 64, 90, 45, 75, 82, 89, 96},
		{83, 80, 58, 81, 25, 35, 73, 14, 26, 9, 31, 73, 48, 94, 79, 50, 58, 30, 14, 61},
		{68, 39, 79, 76, 40, 59, 4, 12, 43, 92, 80, 66, 63, 38, 12, 88, 89, 65, 96, 78},
		{42, 19, 99, 71, 50, 11, 25, 29, 64, 66, 95, 11, 73, 77, 38, 12, 58, 60, 13, 43},
		{82, 45, 87, 59, 35, 61, 32, 46, 63, 72, 74, 73, 83, 2, 86, 74, 16, 74, 64, 15},
		{3, 7, 73, 63, 6, 49, 98, 80, 28, 95, 24, 78, 44, 16, 32, 23, 27, 17, 79, 43},
		{74, 83, 42, 80, 97, 20, 42, 88, 53, 28, 3, 84, 34, 30, 65, 4, 64, 81, 30, 98},
		{35, 80, 68, 5, 51, 48, 10, 57, 35, 60, 66, 11, 29, 17, 27, 88, 88, 11, 11, 34},
		{95, 16, 31, 83, 34, 4, 27, 22, 52, 65, 85, 79, 4, 86, 75, 79, 5, 13, 35, 34},
		{93, 59, 9, 59, 14, 87, 86, 28, 32, 16, 12, 15, 72, 72, 35, 58, 67, 75, 31, 82},
		{27, 47, 64, 41, 76, 7, 3, 63, 41, 2, 74, 13, 97, 84, 30, 40, 98, 61, 69, 24},
		{6, 7, 57, 96, 87, 98, 76, 4, 46, 29, 62, 51, 44, 83, 52, 3, 36, 25, 27, 63},
		{35, 49, 51, 55, 71, 48, 79, 61, 19, 59, 93, 41, 52, 49, 23, 23, 48, 9, 22, 64},
		{28, 79, 85, 67, 10, 32, 45, 27, 88, 95, 74, 43, 73, 89, 14, 82, 85, 20, 89, 62},
		{68, 99, 23, 63, 43, 26, 52, 69, 11, 32, 71, 77, 27, 56, 62, 86, 99, 75, 2, 76},
		{20, 23, 87, 90, 18, 68, 51, 40, 42, 29, 21, 92, 3, 13, 68, 59, 56, 40, 52, 82},
		{4, 62, 39, 45, 10, 73, 50, 41, 48, 35, 56, 58, 55, 90, 30, 5, 72, 23, 15, 26},
		{61, 39, 80, 75, 45, 91, 66, 50, 64, 9, 56, 52, 32, 93, 72, 47, 94, 60, 38, 56},
		{34, 44, 66, 27, 33, 28, 65, 12, 2, 58, 66, 35, 49, 82, 54, 28, 5, 81, 10, 71},
		{10, 37, 46, 12, 73, 86, 28, 65, 33, 14, 77, 92, 91, 16, 3, 57, 81, 3, 84, 42},
		{43, 89, 19, 34, 86, 41, 11, 65, 19, 87, 78, 32, 23, 2, 79, 67, 57, 52, 99, 86},
		{96, 2, 33, 79, 11, 1, 27, 93, 49, 39, 63, 1, 39, 30, 38, 8, 94, 94, 76, 89},
		{25, 46, 32, 36, 13, 92, 11, 32, 69, 98, 88, 51, 81, 97, 28, 89, 45, 34, 56, 33},
		{36, 49, 83, 55, 70, 62, 95, 89, 27, 92, 61, 71, 81, 8, 59, 77, 68, 41, 2, 26},
		{68, 53, 4, 40, 71, 11, 49, 96, 93, 77, 56, 45, 47, 48, 23, 39, 59, 39, 98, 72},
		{94, 70, 40, 55, 70, 76, 1, 95, 68, 91, 46, 88, 92, 11, 20, 15, 25, 45, 10, 17},
		{66, 71, 76, 87, 64, 52, 29, 85, 37, 78, 45, 16, 49, 46, 14, 63, 96, 37, 62, 29},
		{35, 17, 53, 81, 61, 86, 16, 42, 4, 43, 99, 12, 88, 50, 36, 65, 70, 85, 13, 73},
		{75, 14, 5, 67, 56, 25, 1, 56, 90, 25, 18, 49, 76, 33, 37, 46, 42, 81, 7, 57},
		{23, 62, 4, 83, 72, 12, 8, 10, 28, 70, 90, 81, 10, 35, 26, 97, 6, 82, 83, 23},
		{99, 82, 70, 63, 53, 56, 68, 63, 89, 4, 45, 94, 63, 94, 46, 29, 93, 40, 80, 78},
		{79, 99, 63, 36, 99, 40, 79, 31, 97, 44, 84, 72, 84, 33, 48, 88, 34, 88, 24, 63},
		{85, 38, 68, 80, 27, 53, 1, 34, 28, 62, 1, 21, 39, 94, 66, 49, 11, 34, 75, 66},
		{86, 74, 51, 89, 95, 34, 76, 31, 14, 5, 66, 23, 9, 57, 81, 91, 46, 28, 29, 34},
		{31, 93, 44, 29, 79, 61, 35, 76, 7, 85, 58, 35, 88, 38, 63, 4, 92, 13, 89, 75},
		{71, 18, 78, 34, 47, 88, 31, 63, 10, 66, 70, 2, 87, 3, 78, 2, 6, 6, 38, 87},
		{81, 49, 81, 82, 57, 68, 63, 82, 24, 24, 36, 68, 2, 91, 95, 87, 51, 37, 66, 29},
		{52, 29, 46, 18, 15, 63, 29, 97, 69, 13, 55, 77, 6, 92, 54, 45, 82, 77, 51, 22},
		{38, 59, 28, 92, 74, 6, 94, 11, 25, 48, 10, 23, 21, 96, 52, 67, 70, 90, 24, 22},
		{98, 73, 58, 25, 18, 93, 59, 42, 84, 19, 2, 49, 98, 82, 95, 54, 88, 92, 68, 72},
		{2, 45, 91, 28, 45, 31, 55, 54, 17, 5, 54, 58, 53, 70, 19, 39, 64, 64, 8, 60},
		{8, 48, 40, 43, 98, 89, 58, 66, 5, 18, 97, 20, 44, 7, 77, 38, 1, 10, 64, 55},
		{68, 4, 57, 39, 45, 44, 64, 13, 24, 54, 56, 4, 78, 77, 35, 16, 77, 33, 94, 44},
		{5, 52, 92, 21, 87, 55, 42, 76, 24, 75, 64, 4, 43, 57, 5, 56, 17, 68, 48, 22},
		{74, 55, 80, 39, 96, 40, 86, 36, 75, 60, 18, 59, 80, 36, 81, 48, 69, 75, 17, 72},
		{58, 60, 6, 33, 96, 20, 63, 70, 29, 54, 9, 29, 34, 42, 27, 78, 51, 44, 39, 67},
		{69, 2, 56, 10, 61, 19, 66, 50, 26, 46, 9, 14, 3, 56, 46, 77, 39, 94, 22, 54},
		{62, 19, 46, 67, 80, 88, 85, 5, 95, 5, 18, 40, 45, 36, 59, 2, 96, 77, 55, 1},
		{31, 80, 18, 93, 12, 35, 87, 82, 9, 38, 92, 47, 77, 48, 75, 8, 15, 38, 74, 63},
		{29, 79, 16, 69, 64, 3, 99, 40, 77, 16, 79, 10, 33, 82, 71, 53, 23, 65, 74, 82},
		{12, 67, 9, 78, 98, 12, 74, 1, 56, 75, 72, 19, 22, 80, 63, 92, 64, 74, 96, 23},
		{89, 67, 83, 30, 52, 77, 79, 31, 62, 16, 10, 50, 22, 61, 64, 1, 81, 99, 94, 46},
		{88, 77, 21, 83, 43, 82, 45, 81, 18, 16, 89, 12, 77, 53, 86, 14, 58, 66, 90, 6},
		{54, 48, 47, 17, 40, 3, 8, 13, 80, 75, 55, 43, 44, 10, 87, 93, 74, 48, 59, 51},
		{42, 36, 88, 21, 54, 72, 86, 8, 6, 50, 87, 4, 90, 4, 28, 23, 57, 23, 39, 18},
		{78, 44, 47, 38, 9, 10, 80, 9, 40, 84, 72, 27, 91, 80, 33, 88, 92, 13, 8, 52},
		{72, 44, 9, 13, 63, 5, 69, 55, 38, 25, 62, 8, 3, 44, 30, 58, 69, 77, 49, 9},
		{80, 20, 71, 71, 25, 55, 9, 17, 67, 25, 60, 82, 14, 36, 51, 54, 18, 19, 55, 13},
		{79, 91, 29, 83, 12, 44, 96, 68, 87, 55, 58, 86, 93, 14, 89, 54, 88, 56, 33, 43},
		{24, 98, 96, 89, 46, 22, 23, 23, 22, 70, 86, 40, 10, 45, 58, 65, 8, 98, 4, 96},
		{65, 93, 57, 67, 51, 42, 57, 2, 86, 73, 60, 2, 89, 35, 26, 97, 45, 91, 36, 91},
		{89, 68, 59, 39, 56, 42, 66, 64, 16, 67, 87, 75, 4, 38, 59, 57, 88, 53, 88, 10},
		{88, 88, 81, 76, 46, 87, 36, 97, 27, 78, 48, 20, 5, 11, 16, 22, 8, 33, 35, 66},
		{21, 61, 53, 61, 35, 38, 85, 99, 87, 9, 25, 21, 56, 60, 96, 52, 36, 34, 1, 14},
		{70, 13, 88, 52, 50, 53, 38, 30, 89, 28, 61, 69, 4, 31, 28, 89, 51, 85, 20, 44},
		{98, 85, 41, 15, 1, 18, 25, 25, 29, 83, 88, 62, 44, 65, 69, 11, 73, 15, 91, 16},
		{38, 16, 71, 16, 99, 43, 60, 13, 56, 70, 52, 23, 27, 29, 2, 6, 25, 40, 27, 91},
		{33, 8, 72, 45, 53, 23, 80, 1, 93, 10, 44, 16, 22, 19, 58, 83, 97, 57, 87, 72},
		{64, 40, 80, 69, 13, 92, 11, 10, 72, 60, 72, 11, 60, 20, 8, 57, 55, 93, 9, 36},
		{63, 34, 70, 66, 29, 76, 46, 18, 62, 92, 71, 84, 51, 35, 82, 45, 64, 56, 70, 3},
		{65, 18, 70, 41, 22, 61, 71, 48, 30, 46, 98, 93, 86, 90, 18, 55, 11, 15, 51, 88},
		{78, 18, 43, 16, 14, 95, 98, 31, 57, 65, 98, 66, 74, 44, 37, 47, 12, 20, 95, 84},
		{87, 6, 56, 7, 5, 10, 38, 83, 51, 49, 56, 32, 37, 86, 17, 85, 38, 61, 70, 93},
		{69, 79, 9, 14, 65, 4, 26, 64, 21, 37, 90, 47, 14, 16, 64, 95, 78, 16, 91, 80},
		{44, 29, 14, 92, 31, 3, 72, 6, 12, 55, 29, 78, 32, 45, 45, 78, 16, 63, 27, 73},
		{14, 41, 94, 92, 5, 94, 98, 20, 22, 47, 48, 53, 17, 28, 72, 55, 89, 86, 7, 2},
		{8, 55, 31, 18, 9, 19, 42, 28, 56, 27, 50, 54, 68, 56, 44, 7, 28, 38, 9, 43},
		{51, 80, 50, 83, 92, 81, 11, 75, 80, 75, 12, 16, 59, 5, 29, 56, 10, 84, 59, 58},
		{92, 33, 84, 1, 21, 55, 5, 52, 66, 6, 52, 55, 45, 9, 34, 10, 30, 45, 22, 24},
		{7, 39, 91, 62, 17, 52, 9, 20, 30, 12, 76, 4, 56, 25, 93, 44, 91, 38, 67, 41},
		{92, 93, 94, 63, 67, 99, 89, 48, 53, 36, 30, 30, 55, 50, 29, 67, 60, 20, 45, 48},
		{39, 64, 7, 55, 83, 43, 79, 15, 86, 38, 10, 78, 47, 89, 47, 17, 11, 32, 97, 78},
		{40, 65, 27, 3, 97, 5, 32, 35, 55, 80, 13, 29, 52, 15, 83, 43, 19, 3, 62, 97},
		{4, 42, 76, 57, 42, 95, 62, 50, 64, 60, 97, 37, 42, 22, 34, 78, 36, 52, 67, 48},
		{51, 65, 63, 88, 95, 84, 28, 9, 44, 95, 47, 53, 83, 44, 21, 39, 41, 44, 26, 84},
		{10, 99, 73, 45, 54, 64, 84, 30, 43, 74, 3, 11, 80, 50, 7, 37, 82, 50, 29, 48},
		{12, 61, 55, 96, 24, 88, 38, 43, 89, 64, 46, 33, 85, 42, 70, 88, 59, 13, 58, 28},
		{6, 98, 4, 7, 84, 81, 59, 21, 50, 32, 62, 62, 48, 46, 95, 39, 21, 62, 12, 80},
		{58, 98, 41, 17, 57, 62, 71, 38, 79, 2, 63, 5, 66, 67, 59, 92, 99, 70, 70, 62},
		{88, 98, 85, 7, 28, 52, 95, 91, 11, 76, 87, 34, 29, 97, 17, 58, 5, 54, 4, 36},
		{27, 73, 84, 87, 94, 28, 24, 94, 22, 41, 76, 13, 81, 66, 30, 95, 46, 42, 82, 50},
		{31, 42, 72, 43, 28, 39, 57, 14, 72, 96, 32, 90, 81, 16, 87, 37, 26, 55, 10, 69},
		{7, 73, 32, 55, 67, 9, 76, 29, 43, 52, 71, 44, 60, 71, 6, 49, 77, 30, 12, 55},
		{28, 88, 77, 92, 5, 97, 5, 49, 76, 39, 97, 23, 25, 18, 52, 96, 15, 78, 68, 52},
		{33, 5, 8, 23, 34, 9, 59, 64, 42, 86, 79, 66, 92, 87, 30, 3, 94, 12, 51, 87},
		{17, 10, 65, 13, 29, 8, 2, 1, 25, 26, 77, 81, 24, 15, 5, 44, 80, 97, 22, 13},
		{32, 37, 46, 8, 27, 10, 52, 49, 82, 26, 99, 7, 61, 60, 62, 60, 19, 43, 80, 62},
		{74, 70, 97, 5, 15, 2, 34, 82, 22, 63, 57, 14, 62, 93, 90, 55, 1, 81, 69, 95},
		{66, 44, 90, 91, 70, 91, 60, 2, 68, 69, 2, 19, 10, 18, 19, 2, 36, 12, 19, 62},
		{9, 40, 92, 44, 42, 92, 44, 10, 92, 40, 25, 98, 74, 83, 72, 87, 27, 66, 56, 35},
		{61, 42, 93, 60, 29, 85, 61, 62, 76, 50, 63, 22, 83, 70, 66, 45, 1, 38, 11, 58},
		{84, 22, 95, 90, 10, 91, 18, 85, 82, 8, 92, 63, 58, 54, 18, 90, 22, 66, 90, 28},
		{3, 10, 87, 76, 55, 15, 59, 25, 90, 35, 57, 58, 92, 78, 7, 88, 1, 5, 84, 64},
		{32, 19, 75, 38, 40, 1, 62, 76, 67, 71, 40, 85, 57, 7, 53, 10, 46, 49, 72, 45},
		{25, 43, 53, 59, 82, 58, 20, 53, 67, 82, 2, 51, 99, 13, 3, 35, 12, 71, 33, 63},
		{7, 58, 69, 75, 97, 49, 77, 45, 28, 4, 69, 63, 88, 96, 50, 52, 29, 63, 17, 91},
		{79, 74, 60, 50, 86, 87, 22, 52, 75, 60, 2, 99, 12, 88, 8, 70, 12, 34, 44, 37},
		{40, 88, 1, 12, 93, 29, 24, 92, 20, 69, 63, 77, 67, 94, 84, 12, 57, 33, 75, 54},
		{81, 77, 97, 14, 1, 59, 29, 78, 25, 12, 1, 70, 19, 3, 51, 19, 89, 18, 88, 96},
		{34, 19, 15, 18, 56, 10, 76, 44, 19, 10, 6, 67, 24, 46, 39, 13, 58, 60, 43, 39},
		{5, 98, 40, 18, 78, 2, 92, 28, 69, 15, 13, 85, 37, 30, 97, 61, 48, 99, 69, 42},
		{56, 32, 31, 89, 1, 22, 48, 53, 67, 85, 17, 59, 19, 14, 54, 29, 66, 59, 28, 8},
		{4, 50, 31, 57, 6, 60, 32, 83, 84, 41, 29, 28, 68, 92, 11, 10, 61, 50, 9, 4},
		{76, 69, 32, 88, 51, 91, 13, 27, 39, 5, 74, 56, 24, 98, 46, 68, 15, 50, 18, 9},
		{44, 67, 76, 26, 45, 21, 17, 4, 68, 63, 88, 95, 40, 45, 78, 10, 24, 23, 87, 77},
		{62, 51, 72, 79, 42, 43, 46, 66, 14, 27, 16, 94, 75, 29, 95, 59, 74, 61, 35, 9},
		{30, 3, 81, 84, 70, 98, 57, 94, 82, 41, 9, 30, 19, 63, 29, 65, 84, 74, 11, 51},
