		{91, 35, 59, 46, 24, 51, 95, 14, 90, 88},
		{41, 70, 32, 20, 46, 44, 71, 28, 82, 67},
		{34, 55, 95, 45, 58, 58, 65, 48, 47, 43},
		{18, 36, 50, 68, 94, 24, 46, 44, 13, 15},
		{97, 32, 46, 23, 29, 30, 74, 76, 54, 59},
		{50, 55, 90, 88, 96, 93, 30, 50, 12, 83},
		{66, 68, 31, 36, 73, 60, 10, 93, 57, 11},
		{28, 64, 15, 82, 84, 68, 24, 51, 94, 12},
		{55, 83, 80, 79, 96, 66, 64, 81, 79, 99},
		{24, 22, 84, 39, 49, 67, 26, 71, 56, 14},
		{90, 75, 96, 47, 71, 44, 61, 49, 28, 21},
		{65, 14, 17, 16, 99, 65, 33, 40, 25, 97},
		{48, 33, 14, 43, 81, 77, 17, 57, 19, 99},
		{34, 14, 16, 35, 86, 86, 35, 28, 93, 38},
		{11, 75, 47, 25, 62, 39, 84, 16, 12, 18},
		{81, 73, 50, 56, 99, 61, 39, 76, 47, 50},
		{23, 39, 83, 39, 17, 56, 52, 53, 86, 79},
		{79, 86, 96, 90, 33, 22, 30, 36, 13, 45},
		{90, 18, 32, 38, 98, 22, 87, 47, 54, 22},
		{12, 64, 14, 62, 59, 25, 59, 88, 42, 75},
		{84, 69, 93, 90, 16, 41, 89, 76, 94, 25},
		{60, 68, 45, 73, 91, 64, 31, 82, 31, 82},
		{88, 73, 33, 58, 76, 42, 27, 93, 10, 68},
		{47, 83, 38, 49, 58, 10, 92, 68, 65, 83},
		{83, 22, 97, 72, 51, 52, 75, 99, 53, 56},
		{31, 72, 48, 85, 46, 79, 37, 32, 69, 61},
		{93, 18, 38, 67, 70, 66, 40, 32, 64, 18},
		{51, 45, 11, 96, 22, 14, 65, 78, 45, 96}
	},
	{
		{34, 44, 54, 98, 27, 84, 24, 98, 31, 31},
		{93, 45, 40, 47, 57, 99, 11, 71, 97, 81},
		{12, 38, 77, 67, 74, 55, 65, 93, 39, 73},
		{79, 24, 20, 51, 78, 89, 82, 29, 70, 97},
		{91, 88, 61, 96, 60, 46, 45, 64, 61, 61},
		{93, 53, 64, 46, 22, 26, 22, 62, 68, 80},
		{24, 21, 30, 43, 93, 91, 65, 66, 66, 87},
		{57, 27, 96, 27, 20, 43, 43, 42, 73, 67},
		{45, 18, 47, 91, 60, 77, 37, 12, 22, 41},
		{65, 18, 17, 24, 83, 83, 27, 67, 23, 54},
		{35, 25, 25, 34, 71, 69, 40, 51, 37, 97},
		{25, 69, 30, 77, 56, 95, 24, 68, 54, 21},
		{32, 43, 22, 96, 85, 57, 27, 60, 38, 55},
		{49, 89, 58, 16, 85, 73, 63, 29, 70, 35},
		{14, 46, 13, 23, 74, 74, 10, 75, 52, 27},
		{92, 98, 86, 15, 10, 75, 60, 47, 75, 37},
		{56, 41, 16, 90, 41, 82, 58, 24, 43, 27},
		{89, 22, 48, 19, 95, 99, 47, 49, 87, 19},
		{97, 78, 27, 88, 60, 73, 58, 79, 44, 90},
		{25, 29, 98, 28, 18, 43, 62, 34, 94, 46},
		{42, 92, 65, 64, 45, 94, 55, 72, 65, 70},
		{45, 46, 67, 51, 13, 40, 66, 26, 97, 24},
		{98, 28, 53, 98, 30, 75, 52, 31, 33, 13},
		{93, 32, 33, 92, 25, 88, 15, 45, 33, 99},
		{94, 71, 39, 10, 16, 66, 87, 51, 90, 40},
		{98, 48, 73, 86, 73, 31, 80, 42, 13, 74},
		{19, 88, 17, 14, 51, 62, 12, 19, 81, 36},
		{66, 76, 59, 33, 85, 28, 74, 43, 85, 53},
		{37, 83, 86, 32, 92, 45, 73, 83, 31, 89},
		{51, 78, 40, 12, 28, 63, 72, 95, 75, 80},
		{80, 19, 98, 26, 27, 60, 95, 34, 31, 70},
		{77, 50, 63, 49, 78, 84, 49, 79, 46, 62},
		{33, 12, 24, 57, 36, 39, 82, 99, 18, 18},
		{73, 81, 26, 81, 43, 33, 32, 87, 25, 71},
		{93, 16, 13, 26, 30, 77, 41, 21, 68, 75},
		{72, 57, 14, 55, 84, 69, 24, 16, 55, 35},
		{73, 49, 59, 83, 30, 62, 19, 88, 70, 25},
		{83, 95, 40, 51, 45, 31, 58, 85, 54, 52},
		{92, 13, 56, 61, 29, 31, 54, 34, 15, 37},
		{98, 23, 60, 39, 77, 31, 51, 36, 13, 80},
		{18, 64, 55, 43, 36, 32, 61, 59, 60, 28},
		{73, 20, 21, 25, 44, 95, 13, 91, 87, 76},
		{51, 66, 27, 39, 15, 16, 65, 19, 18, 68},
		{30, 87, 55, 72, 59, 11, 23, 52, 27, 98},
		{68, 39, 81, 31, 20, 45, 56, 52, 88, 19},
		{92, 54, 80, 34, 36, 33, 59, 89, 72, 54},
		{19, 37, 39, 51, 24, 12, 37, 22, 89, 72},
		{96, 60, 14, 54, 71, 38, 76, 82, 78, 23},
		{96, 52, 99, 29, 72, 83, 19, 77, 89, 77},
		{37, 18, 21, 62, 65, 59, 83, 87, 71, 56},
		{59, 30, 88, 54, 26, 80, 88, 81, 43, 79},
		{14, 31, 82, 96, 13, 61, 77, 57, 32, 72},
		{25, 83, 22, 80, 27, 96, 68, 82, 26, 38},
		{61, 56, 97, 40, 23, 31, 56, 83, 94, 85},
		{37, 57, 75, 43, 54, 76, 25, 29, 58, 10},
		{38, 73, 68, 34, 11, 15, 75, 38, 44, 28},
		{78, 15, 19, 92, 19, 98, 29, 45, 67, 12},
		{14, 86, 53, 35, 44, 48, 91, 50, 25, 53},
		{79, 88, 80, 35, 45, 98, 16, 85, 59, 25},
		{82, 83, 36, 85, 38, 26, 20, 27, 79, 12},
		{84, 32, 19, 43, 60, 74, 62, 22, 19, 76},
		{15, 57, 49, 33, 51, 74, 44, 36, 10, 41},
		{29, 18, 58, 68, 25, 11, 43, 45, 70, 93},
		{90, 32, 35, 70, 13, 24, 96, 75, 59, 98},
		{86, 12, 90, 39, 26, 51, 30, 24, 36, 90},
		{91, 48, 61, 16, 37, 67, 56, 73, 75, 10},
		{97, 48, 72, 40, 20, 33, 21, 34, 51, 55},
		{99, 77, 48, 21, 62, 48, 20, 89, 33, 15},
		{23, 91, 64, 96, 46, 29, 82, 64, 90, 68},
		{53, 97, 56, 50, 76, 37, 47, 50, 30, 65},
		{56, 33, 72, 59, 16, 51, 47, 43, 42, 31},
		{78, 78, 86, 82, 84, 89, 11, 32, 79, 48},
		{60, 83, 57, 43, 53, 75, 50, 73, 58, 11},
		{34, 14, 42, 38, 74, 87, 43, 45, 36, 39},
		{21, 12, 29, 59, 43, 21, 72, 29, 95, 90},
		{60, 78, 11, 60, 47, 31, 89, 64, 25, 39},
		{81, 68, 98, 18, 52, 20, 42, 46, 29, 88},
		{92, 59, 43, 72, 60, 26, 93, 96, 67, 79},
		{59, 81, 85, 67, 78, 92, 23, 12, 56, 46},
		{41, 28, 47, 27, 13, 26, 65, 61, 63, 77},
		{60, 65, 32, 53, 42, 24, 37, 11, 87, 62},
		{39, 13, 77, 75, 33, 90, 54, 17, 38, 47},
		{67, 36, 95, 48, 51, 44, 77, 82, 51, 12},
		{59, 52, 86, 77, 53, 75, 90, 91, 33, 56},
		{39, 57, 32, 73, 91, 71, 66, 93, 15, 55},
		{36, 57, 14, 10, 25, 83, 64, 30, 26, 73},
		{46, 57, 40, 79, 35, 28, 72, 37, 31, 50},
		{47, 69, 59, 71, 67, 32, 57, 10, 14, 92},
		{58, 66, 21, 74, 65, 13, 83, 97, 10, 22},
		{13, 77, 84, 28, 98, 90, 59, 60, 54, 62},
		{55, 31, 82, 47, 58, 75, 81, 17, 91, 40},
		{28, 98, 51, 99, 15, 59, 84, 27, 70, 40},
		{66, 91, 36, 42, 35, 80, 89, 12, 39, 74},
		{57, 98, 27, 72, 62, 26, 72, 75, 38, 93},
		{63, 16, 41, 79, 14, 88, 70, 88, 12, 26},
		{92, 65, 79, 30, 98, 78, 22, 96, 20, 63},
		{31, 15, 55, 26, 31, 54, 30, 25, 20, 20},
		{72, 23, 96, 88, 98, 89, 94, 95, 72, 23},
		{54, 25, 18, 97, 21, 58, 83, 28, 11, 40},
		{88, 40, 74, 54, 66, 36, 81, 92, 85, 95}
	},
	{
		{60, 79, 96, 59, 68, 47, 53, 69, 58, 79},
		{75, 72, 23, 15, 73, 72, 42, 30, 86, 40},
		{10, 86, 53, 52, 19, 10, 83, 33, 39, 65},
		{11, 77, 63, 90, 91, 43, 55, 17, 59, 64},
		{81, 18, 67, 39, 61, 24, 22, 34, 82, 48},
		{29, 64, 36, 66, 91, 58, 38, 48, 77, 23},
		{28, 50, 21, 40, 78, 67, 28, 47, 41, 68},
		{57, 19, 69, 42, 98, 11, 11, 87, 90, 44},
		{31, 55, 53, 21, 51, 93, 64, 32, 52, 99},
		{40, 53, 80, 36, 48, 53, 65, 97, 97, 44},
		{14, 22, 84, 66, 20, 66, 16, 51, 96, 95},
		{75, 56, 49, 11, 82, 92, 38, 29, 75, 66},
		{62, 34, 46, 12, 77, 24, 61, 86, 15, 67},
		{94, 69, 55, 22, 77, 59, 11, 58, 21, 89},
		{66, 36, 45, 62, 12, 43, 19, 27, 90, 48},
		{32, 24, 91, 48, 17, 89, 16, 79, 42, 49},
		{81, 35, 52, 77, 51, 76, 93, 87, 40, 93},
		{65, 94, 19, 95, 77, 59, 85, 89, 34, 14},
		{20, 12, 60, 20, 84, 62, 13, 67, 70, 17},
		{69, 53, 16, 33, 82, 93, 44, 69, 13, 46},
		{66, 44, 56, 25, 77, 34, 78, 79, 88, 97},
		{57, 12, 73, 41, 50, 74, 98, 56, 84, 93},
		{13, 21, 72, 41, 33, 98, 96, 48, 65, 81},
		{21, 78, 87, 43, 11, 98, 67, 46, 59, 41},
		{31, 11, 81, 78, 69, 11, 24, 70, 18, 20},
		{85, 79, 65, 24, 51, 11, 15, 96, 55, 84},
		{54, 47, 59, 91, 40, 38, 47, 32, 18, 35},
		{59, 33, 73, 31, 46, 81, 48, 30, 79, 28},
		{80, 31, 13, 99, 30, 64, 50, 11, 11, 80},
		{75, 68, 94, 30, 58, 44, 20, 27, 57, 44},
		{19, 55, 77, 19, 84, 39, 29, 85, 63, 45},
		{34, 94, 90, 78, 26, 24, 19, 15, 53, 79},
		{81, 30, 29, 40, 28, 99, 53, 15, 38, 98},
		{69, 33, 84, 48, 12, 27, 49, 83, 76, 98},
		{30, 71, 18, 29, 70, 13, 87, 11, 70, 40},
		{78, 76, 64, 89, 51, 99, 68, 24, 40, 66},
		{12, 13, 77, 35, 44, 38, 45, 65, 28, 49},
		{51, 76, 10, 28, 84, 49, 70, 88, 88, 29},
		{38, 52, 70, 82, 21, 45, 80, 81, 58, 48},
		{66, 73, 12, 39, 32, 47, 59, 19, 92, 30},
		{64, 99, 86, 92, 54, 93, 45, 64, 62, 49},
		{75, 21, 81, 53, 56, 41, 96, 50, 39, 71},
		{87, 72, 10, 42, 26, 33, 29, 51, 96, 67},
		{82, 29, 25, 97, 29, 11, 90, 48, 75, 40},
		{20, 68, 61, 15, 70, 35, 98, 71, 65, 51},
		{38, 99, 42, 31, 41, 17, 63, 95, 62, 65},
		{63, 99, 82, 13, 58, 53, 95, 45, 62, 86},
		{40, 19, 26, 74, 53, 37, 14, 99, 95, 66},
		{92, 51, 65, 38, 91, 69, 43, 78, 14, 80},
		{77, 11, 25, 46, 83, 39, 76, 56, 24, 11},
		{55, 59, 88, 57, 22, 61, 88, 31, 44, 86},
		{97, 11, 98, 47, 32, 57, 45, 33, 43, 83},
		{24, 39, 85, 11, 64, 63, 34, 84, 60, 31},
		{49, 53, 90, 57, 88, 12, 84, 69, 63, 34},
		{15, 74, 97, 31, 54, 52, 23, 76, 49, 76},
		{36, 84, 88, 50, 58, 87, 90, 24, 71, 29},
		{17, 34, 76, 54, 55, 43, 91, 33, 18, 86},
		{18, 26, 85, 25, 93, 24, 35, 25, 63, 16},
		{12, 88, 77, 76, 49, 45, 67, 11, 73, 68},
		{35, 16, 54, 33, 33, 24, 98, 72, 39, 99},
		{94, 65, 35, 81, 90, 98, 16, 84, 11, 43},
		{32, 68, 71, 69, 43, 55, 13, 63, 94, 55},
		{64, 97, 98, 61, 67, 30, 62, 17, 75, 30},
		{55, 84, 16, 94, 85, 98, 82, 63, 89, 39},
		{87, 64, 85, 11, 46, 74, 24, 95, 34, 91},
		{42, 78, 87, 87, 55, 97, 32, 72, 79, 18},
		{94, 58, 43, 52, 29, 28, 50, 98, 32, 66},
		{64, 42, 53, 70, 18, 80, 61, 81, 58, 49},
		{34, 70, 19, 48, 69, 49, 27, 78, 61, 14},
		{24, 49, 41, 47, 76, 83, 27, 22, 13, 43},
		{14, 59, 43, 68, 19, 52, 18, 72, 74, 16},
		{64, 46, 65, 77, 24, 48, 74, 41, 73, 80},
		{72, 94, 44, 94, 36, 84, 69, 91, 61, 30},
		{64, 76, 83, 27, 42, 76, 32, 79, 57, 18},
		{17, 27, 77, 10, 82, 35, 97, 40, 30, 19},
		{79, 28, 10, 26, 92, 90, 61, 64, 80, 89},
		{97, 43, 48, 60, 43, 81, 64, 79, 81, 15},
		{25, 40, 74, 82, 35, 11, 48, 81, 96, 94},
		{20, 64, 65, 74, 87, 57, 73, 38, 34, 80},
		{42, 73, 12, 99, 77, 79, 64, 63, 73, 29},
		{82, 34, 57, 36, 16, 87, 66, 22, 20, 39},
		{64, 61, 26, 43, 31, 65, 77, 34, 99, 18},
		{42, 89, 87, 80, 71, 70, 92, 69, 66, 61},
		{48, 19, 30, 50, 29, 99, 16, 51, 35, 38},
		{68, 84, 83, 91, 80, 51, 42, 83, 67, 48},
		{97, 11, 56, 34, 76, 91, 68, 30, 39, 47},
		{84, 60, 65, 75, 17, 44, 17, 63, 10, 45},
		{94, 13, 92, 55, 77, 68, 23, 54, 93, 31},
		{67, 71, 32, 96, 71, 39, 38, 69, 96, 68},
		{97, 53, 58, 22, 11, 97, 69, 21, 75, 28},
		{27, 90, 33, 98, 50, 53, 23, 75, 36, 23},
		{94, 86, 66, 88, 46, 10, 65, 95, 77, 38},
		{55, 98, 31, 24, 17, 50, 98, 15, 88, 16},
		{12, 73, 21, 91, 71, 50, 84, 84, 63, 74},
		{34, 14, 73, 75, 53, 16, 50, 15, 10, 66},
		{56, 56, 80, 87, 89, 15, 31, 44, 16, 46},
		{84, 47, 71, 73, 24, 22, 73, 66, 56, 10},
		{55, 22, 48, 39, 11, 18, 37, 44, 89, 25},
		{29, 46, 88, 37, 68, 29, 32, 73, 39, 83},
		{54, 62, 29, 32, 35, 23, 27, 55, 68, 73}
	},
	{
		{92, 23, 77, 25, 31, 10, 10, 68, 43, 29},
		{82, 17, 41, 95, 35, 92, 13, 28, 39, 37},
		{15, 86, 97, 29, 98, 86, 80, 98, 75, 21},
		{15, 50, 26, 41, 90, 79, 73, 22, 42, 36},
		{53, 30, 39, 10, 56, 61, 28, 14, 92, 96},
		{74, 75, 27, 83, 72, 37, 88, 54, 43, 42},
		{82, 81, 25, 83, 31, 96, 11, 22, 94, 42},
		{72, 68, 56, 36, 87, 34, 69, 75, 25, 92},
		{67, 27, 37, 31, 68, 26, 77, 56, 41, 47},
		{99, 92, 81, 11, 96, 80, 30, 39, 59, 41},
		{20, 55, 86, 37, 85, 72, 12, 12, 24, 14},
		{53, 34, 72, 27, 28, 14, 33, 25, 84, 90},
		{70, 36, 74, 33, 62, 61, 66, 57, 36, 64},
		{65, 46, 12, 44, 32, 44, 53, 28, 43, 11},
		{52, 64, 63, 99, 78, 17, 88, 96, 87, 86},
		{90, 87, 46, 83, 97, 14, 37, 88, 54, 96},
		{19, 50, 62, 40, 69, 41, 44, 97, 52, 13},
		{34, 91, 42, 33, 79, 68, 21, 44, 82, 63},
		{87, 58, 18, 44, 85, 70, 65, 76, 52, 14},
		{81, 85, 67, 67, 95, 93, 92, 53, 40, 90},
		{27, 68, 92, 61, 54, 33, 73, 18, 29, 62},
		{87, 49, 93, 26, 86, 97, 76, 78, 69, 55},
		{66, 48, 57, 90, 76, 49, 86, 62, 54, 10},
		{43, 53, 50, 48, 25, 61, 29, 37, 33, 87},
		{37, 25, 13, 31, 68, 17, 86, 66, 91, 90},
		{26, 74, 33, 40, 77, 40, 63, 10, 15, 47},
		{27, 28, 42, 89, 48, 46, 84, 54, 37, 60},
		{73, 25, 35, 87, 34, 85, 73, 62, 81, 65},
		{30, 25, 51, 85, 89, 42, 38, 26, 32, 73},
		{52, 15, 42, 39, 29, 23, 19, 95, 17, 89},
		{66, 98, 15, 99, 38, 36, 33, 33, 26, 66},
		{17, 42, 69, 87, 81, 22, 88, 31, 11, 29},
		{62, 78, 70, 76, 92, 87, 21, 21, 50, 66},
		{24, 86, 82, 12, 73, 83, 36, 68, 87, 23},
		{82, 99, 60, 92, 39, 23, 68, 17, 29, 35},
		{70, 75, 63, 88, 75, 19, 73, 20, 57, 68},
		{58, 35, 39, 71, 64, 98, 50, 55, 94, 57},
		{20, 45, 80, 79, 83, 88, 47, 62, 48, 12},
		{35, 26, 92, 88, 35, 70, 85, 74, 32, 27},
		{65, 85, 22, 79, 37, 82, 61, 93, 57, 53},
		{50, 41, 51, 25, 80, 54, 39, 95, 34, 18},
		{77, 62, 53, 16, 46, 70, 66, 44, 84, 94},
		{23, 66, 79, 92, 35, 27, 19, 29, 84, 31},
		{89, 94, 96, 11, 46, 58, 84, 42, 19, 28},
		{36, 59, 41, 91, 42, 61, 77, 55, 60, 83},
		{19, 44, 18, 55, 48, 13, 46, 52, 61, 41},
		{17, 70, 20, 82, 88, 27, 40, 15, 70, 87},
		{18, 24, 70, 44, 80, 62, 90, 95, 54, 27},
		{57, 73, 35, 72, 96, 44, 66, 90, 98, 39},
		{20, 34, 85, 75, 58, 50, 35, 47, 52, 59},
		{98, 58, 63, 33, 78, 15, 89, 72, 53, 16},
		{28, 48, 10, 54, 74, 39, 11, 93, 49, 27},
		{46, 81, 60, 25, 82, 47, 19, 19, 46, 26},
		{97, 62, 84, 46, 16, 82, 82, 96, 34, 89},
		{28, 55, 90, 22, 57, 47, 78, 31, 96, 99},
		{89, 18, 74, 78, 34, 68, 80, 16, 11, 84},
		{93, 30, 61, 61, 46, 85, 39, 84, 44, 36},
		{97, 98, 91, 45, 42, 97, 27, 71, 84, 33},
		{26, 76, 11, 13, 14, 90, 70, 66, 26, 60},
		{17, 21, 25, 92, 89, 26, 83, 74, 87, 64},
		{98, 75, 48, 24, 49, 62, 43, 80, 77, 53},
		{87, 90, 92, 16, 72, 29, 32, 40, 66, 87},
		{40, 29, 32, 42, 66, 34, 34, 24, 46, 96},
		{97, 87, 27, 28, 59, 15, 13, 63, 88, 40},
		{35, 58, 17, 89, 48, 38, 72, 53, 90, 90},
		{60, 79, 22, 87, 52, 65, 69, 92, 38, 35},
		{73, 67, 67, 40, 27, 90, 65, 54, 68, 33},
		{45, 48, 19, 72, 59, 27, 48, 88, 76, 69},
		{17, 53, 89, 23, 55, 35, 73, 17, 86, 91},
		{69, 32, 25, 22, 17, 67, 65, 87, 22, 35},
		{10, 87, 19, 40, 51, 10, 39, 95, 95, 62},
		{15, 51, 95, 10, 17, 66, 29, 96, 55, 19},
		{52, 69, 45, 14, 70, 67, 68, 63, 95, 37},
		{94, 63, 39, 75, 43, 47, 71, 52, 71, 56},
		{29, 86, 53, 54, 52, 15, 77, 42, 53, 49},
		{14, 96, 24, 92, 66, 74, 73, 16, 70, 43},
		{95, 97, 30, 14, 93, 89, 21, 88, 60, 57},
		{85, 98, 80, 89, 94, 56, 25, 86, 39, 34},
		{16, 36, 52, 94, 75, 87, 97, 74, 38, 45},
		{91, 69, 26, 55, 81, 46, 93, 10, 79, 66},
		{23, 99, 17, 75, 41, 69, 68, 12, 96, 25},
		{93, 45, 51, 78, 83, 57, 91, 73, 10, 80},
		{36, 69, 73, 10, 84, 83, 75, 44, 26, 49},
		{62, 87, 79, 35, 47, 28, 65, 61, 38, 10},
		{18, 59, 67, 51, 58, 38, 51, 68, 84, 45},
		{91, 67, 92, 41, 61, 34, 22, 25, 49, 37},
		{95, 59, 42, 58, 32, 22, 65, 36, 70, 10},
		{94, 29, 75, 37, 63, 11, 14, 79, 65, 10},
		{64, 23, 49, 38, 51, 96, 71, 41, 10, 55},
		{76, 62, 69, 34, 81, 80, 56, 12, 60, 48},
		{28, 99, 10, 54, 52, 14, 99, 44, 13, 26},
		{66, 46, 47, 77, 93, 58, 10, 93, 57, 45},
		{81, 59, 26, 38, 79, 57, 81, 95, 52, 89},
		{80, 69, 47, 64, 14, 79, 97, 50, 61, 12},
		{54, 57, 22, 31, 92, 40, 25, 83, 26, 78},
		{45, 11, 34, 88, 79, 74, 20, 66, 60, 20},
		{27, 44, 57, 78, 97, 68, 20, 53, 64, 18},
		{17, 66, 55, 18, 51, 49, 61, 18, 74, 19},
		{38, 16, 27, 99, 23, 64, 80, 39, 40, 10},
		{75, 65, 30, 42, 67, 63, 54, 39, 82, 34}
	},
	{
		{31, 86, 78, 52, 29, 74, 92, 41, 75, 15},
		{38, 98, 33, 82, 59, 27, 73, 27, 43, 28},
		{96, 23, 66, 59, 73, 90, 59, 38, 52, 44},
		{25, 39, 31, 86, 63, 72, 52, 49, 27, 21},
		{77, 30, 13, 95, 97, 29, 19, 61, 23, 93},
		{42, 94, 80, 26, 46, 60, 82, 97, 54, 11},
		{79, 72, 84, 79, 11, 43, 23, 58, 88, 46},
		{15, 19, 24, 68, 58, 15, 96, 72, 39, 35},
		{12, 19, 18, 23, 98, 13, 17, 10, 65, 60},
		{98, 47, 14, 30, 43, 24, 99, 69, 31, 87},
		{98, 81, 47, 65, 31, 47, 33, 19, 15, 20},
		{99, 76, 88, 16, 62, 84, 32, 81, 11, 75},
		{36, 12, 64, 72, 26, 72, 99, 22, 53, 85},
		{31, 74, 19, 49, 44, 66, 30, 33, 83, 60},
		{87, 96, 17, 54, 97, 90, 74, 84, 89, 15},
		{94, 77, 86, 47, 76, 16, 48, 39, 79, 95},
		{29, 42, 93, 40, 35, 10, 79, 43, 63, 61},
		{53, 36, 50, 25, 55, 40, 69, 75, 53, 42},
		{41, 77, 15, 55, 57, 35, 96, 82, 93, 41},
		{99, 47, 38, 75, 67, 46, 64, 59, 75, 61},
		{59, 86, 19, 32, 48, 44, 79, 94, 11, 26},
		{73, 39, 14, 20, 69, 94, 72, 13, 53, 70},
		{75, 26, 26, 95, 57, 65, 88, 47, 94, 83},
		{12, 34, 89, 64, 86, 30, 67, 67, 51, 40},
		{79, 49, 58, 70, 77, 91, 71, 79, 97, 25},
		{47, 94, 43, 75, 88, 38, 35, 48, 12, 36},
		{97, 83, 73, 48, 41, 64, 30, 87, 95, 47},
		{21, 55, 21, 86, 99, 20, 35, 12, 34, 67},
		{55, 34, 93, 31, 66, 53, 59, 63, 94, 46},
		{98, 19, 22, 44, 52, 11, 25, 56, 66, 16},
		{30, 34, 92, 45, 46, 81, 86, 72, 59, 14},
		{42, 50, 89, 94, 43, 29, 40, 77, 53, 18},
		{90, 43, 95, 51, 83, 67, 92, 78, 27, 43},
		{11, 17, 34, 80, 26, 41, 90, 23, 54, 55},
