		{43, 32, 65, 19, 18, 47, 45, 20, 65, 63},
		{24, 58, 47, 29, 12, 41, 89, 80, 96, 51},
		{25, 70, 25, 63, 74, 13, 68, 90, 40, 25},
		{10, 18, 85, 62, 81, 74, 70, 89, 66, 61},
		{43, 37, 99, 98, 38, 62, 28, 54, 65, 44},
		{99, 59, 20, 49, 54, 95, 89, 85, 20, 94},
		{61, 35, 91, 84, 35, 84, 56, 90, 33, 21},
		{73, 19, 96, 52, 10, 56, 76, 70, 79, 18},
		{12, 92, 38, 40, 84, 94, 69, 37, 17, 50},
		{58, 95, 76, 62, 17, 20, 99, 58, 11, 12},
		{88, 82, 45, 99, 99, 50, 52, 80, 20, 29},
		{86, 77, 21, 83, 99, 71, 61, 40, 84, 31},
		{56, 63, 72, 56, 97, 40, 14, 18, 31, 47},
		{89, 43, 72, 56, 89, 82, 29, 78, 50, 22},
		{68, 94, 19, 84, 81, 29, 97, 65, 22, 77},
		{47, 48, 47, 16, 35, 78, 90, 44, 82, 55},
		{44, 10, 34, 10, 41, 42, 88, 50, 66, 62},
		{84, 65, 72, 67, 36, 30, 23, 74, 93, 45},
		{56, 74, 14, 32, 30, 55, 79, 18, 13, 52},
		{81, 22, 73, 49, 32, 27, 68, 26, 64, 84},
		{76, 39, 28, 82, 39, 34, 20, 58, 64, 43},
		{34, 85, 96, 79, 92, 10, 17, 82, 28, 23},
		{52, 36, 72, 34, 38, 48, 16, 12, 30, 60},
		{96, 68, 75, 41, 45, 38, 86, 38, 90, 99},
		{37, 94, 17, 16, 76, 49, 12, 69, 64, 82},
		{78, 95, 77, 34, 92, 70, 91, 37, 88, 98},
		{33, 22, 68, 21, 20, 50, 90, 58, 84, 24},
		{15, 87, 63, 11, 82, 53, 32, 78, 13, 58},
		{88, 89, 67, 96, 79, 42, 90, 35, 20, 10},
		{94, 21, 62, 81, 42, 19, 52, 67, 51, 38},
		{31, 41, 68, 60, 22, 47, 29, 80, 64, 14},
		{99, 45, 81, 93, 59, 32, 43, 73, 49, 89},
		{74, 76, 63, 35, 75, 41, 31, 47, 86, 55},
		{50, 33, 81, 49, 16, 46, 29, 31, 29, 48},
		{15, 48, 73, 58, 65, 74, 51, 11, 74, 67},
		{18, 28, 27, 99, 95, 59, 81, 72, 12, 90},
		{62, 87, 34, 19, 19, 83, 63, 82, 23, 31},
		{64, 33, 26, 16, 63, 10, 23, 89, 16, 12},
		{43, 58, 76, 28, 18, 29, 25, 44, 53, 84},
		{97, 90, 23, 54, 29, 76, 28, 78, 46, 66},
		{31, 23, 75, 16, 69, 79, 81, 50, 70, 95},
		{93, 87, 93, 26, 38, 19, 31, 90, 29, 52}
	},
	{
		{90, 37, 34, 95, 31, 93, 14, 15, 59, 21},
		{37, 64, 70, 93, 31, 78, 30, 27, 90, 12},
		{47, 92, 81, 59, 50, 58, 94, 66, 75, 40},
		{96, 84, 40, 77, 55, 14, 77, 99, 60, 48},
		{47, 13, 56, 47, 67, 50, 54, 60, 76, 66},
		{23, 12, 13, 81, 83, 73, 70, 66, 15, 24},
		{99, 79, 65, 90, 97, 43, 14, 63, 82, 60},
		{14, 49, 33, 94, 72, 89, 59, 88, 55, 36},
		{68, 45, 21, 89, 66, 44, 20, 51, 50, 92},
		{94, 46, 85, 70, 87, 88, 20, 18, 60, 96},
		{50, 37, 79, 64, 41, 83, 11, 17, 25, 16},
		{29, 43, 38, 12, 54, 83, 60, 25, 74, 47},
		{99, 96, 61, 66, 23, 23, 83, 52, 73, 12},
		{16, 29, 47, 48, 83, 74, 20, 22, 21, 10},
		{90, 33, 11, 81, 99, 24, 13, 26, 78, 13},
		{75, 88, 18, 93, 91, 75, 39, 81, 73, 94},
		{74, 73, 61, 71, 87, 98, 61, 53, 14, 92},
		{83, 81, 81, 74, 84, 92, 29, 52, 24, 87},
		{55, 19, 19, 52, 32, 74, 49, 73, 56, 40},
		{96, 15, 65, 70, 62, 56, 77, 84, 97, 66},
		{73, 51, 65, 59, 21, 41, 80, 91, 16, 81},
		{78, 28, 90, 76, 47, 46, 94, 71, 81, 52},
		{95, 15, 47, 78, 13, 52, 27, 41, 95, 79},
		{44, 38, 74, 86, 33, 73, 89, 25, 41, 92},
		{49, 17, 11, 50, 30, 63, 38, 80, 48, 72},
		{38, 83, 24, 14, 84, 84, 28, 29, 93, 94},
		{41, 98, 60, 80, 58, 81, 13, 46, 37, 66},
		{65, 86, 31, 52, 51, 72, 43, 30, 43, 45},
		{97, 44, 16, 70, 75, 96, 27, 27, 21, 36},
		{13, 74, 78, 49, 94, 47, 66, 75, 38, 92},
		{32, 23, 24, 28, 29, 30, 45, 47, 45, 77},
		{24, 51, 23, 72, 97, 15, 95, 87, 48, 13},
		{66, 81, 17, 77, 86, 74, 26, 67, 28, 80},
		{96, 40, 57, 63, 76, 93, 58, 30, 98, 87},
		{16, 94, 81, 77, 62, 38, 79, 54, 54, 40},
		{48, 78, 28, 50, 74, 83, 88, 94, 25, 20},
		{80, 14, 30, 86, 63, 39, 15, 68, 50, 67},
		{31, 91, 43, 42, 79, 28, 86, 35, 64, 67},
		{17, 34, 20, 47, 54, 71, 46, 27, 91, 40},
		{62, 87, 61, 34, 47, 56, 24, 20, 37, 24},
		{79, 93, 11, 90, 22, 99, 64, 69, 31, 23},
		{24, 55, 64, 19, 19, 40, 36, 23, 93, 64},
		{87, 79, 51, 92, 98, 22, 37, 16, 15, 36},
		{89, 69, 99, 33, 59, 14, 39, 86, 58, 55},
		{43, 83, 45, 18, 96, 95, 87, 75, 88, 17},
		{62, 11, 18, 37, 44, 12, 71, 81, 53, 49},
		{10, 92, 97, 32, 50, 73, 49, 98, 42, 51},
		{52, 36, 16, 67, 36, 83, 24, 16, 66, 84},
		{36, 28, 11, 30, 72, 90, 71, 45, 33, 15},
		{42, 48, 62, 15, 94, 48, 83, 51, 33, 32},
		{14, 69, 30, 28, 33, 84, 96, 66, 54, 94},
		{32, 75, 99, 31, 96, 69, 80, 93, 56, 71},
		{47, 65, 60, 34, 25, 32, 53, 29, 34, 28},
		{58, 59, 89, 27, 24, 13, 18, 21, 40, 53},
		{37, 74, 88, 41, 45, 80, 98, 40, 73, 46},
		{18, 68, 42, 15, 57, 87, 95, 57, 31, 94},
		{19, 14, 75, 58, 86, 60, 47, 26, 60, 88},
		{59, 84, 95, 57, 35, 29, 53, 68, 85, 42},
		{47, 14, 88, 42, 76, 12, 67, 33, 73, 95},
		{88, 97, 77, 91, 71, 23, 38, 78, 91, 57},
		{33, 29, 88, 82, 82, 66, 10, 24, 64, 15},
		{65, 62, 83, 68, 95, 47, 44, 75, 42, 45},
		{85, 55, 97, 55, 68, 91, 22, 95, 76, 15},
		{27, 97, 33, 69, 20, 80, 16, 64, 16, 52},
		{72, 68, 33, 93, 89, 12, 74, 50, 51, 65},
		{40, 42, 17, 75, 45, 26, 33, 12, 97, 60},
		{51, 31, 30, 39, 57, 35, 43, 43, 75, 61},
		{71, 34, 29, 61, 87, 89, 47, 15, 39, 51},
		{99, 30, 91, 50, 78, 89, 67, 10, 22, 41},
		{68, 44, 59, 59, 42, 55, 56, 44, 88, 49},
		{30, 65, 44, 30, 27, 38, 51, 96, 60, 91},
		{37, 46, 78, 99, 93, 90, 33, 20, 94, 45},
		{86, 78, 49, 64, 16, 89, 84, 55, 46, 73},
		{94, 12, 68, 80, 53, 48, 24, 27, 52, 26},
		{73, 52, 78, 96, 84, 33, 13, 53, 13, 94},
		{83, 53, 75, 38, 38, 81, 34, 29, 80, 17},
		{96, 14, 92, 54, 85, 38, 43, 23, 48, 45},
		{89, 79, 35, 30, 80, 84, 18, 55, 81, 29},
		{22, 67, 75, 74, 72, 42, 24, 28, 31, 76},
		{21, 36, 70, 79, 95, 79, 34, 87, 88, 70}
	},
	{
		{29, 98, 34, 62, 28, 36, 97, 68, 85, 70},
		{67, 72, 98, 35, 13, 47, 14, 85, 38, 39},
		{15, 67, 69, 31, 83, 18, 78, 44, 31, 46},
		{85, 86, 10, 69, 15, 45, 32, 21, 13, 59},
		{86, 39, 12, 88, 41, 16, 67, 46, 29, 91},
		{62, 94, 92, 69, 92, 43, 10, 25, 96, 58},
		{43, 37, 57, 53, 74, 25, 39, 28, 90, 53},
		{67, 89, 70, 47, 93, 91, 68, 93, 86, 91},
		{61, 42, 58, 36, 41, 83, 60, 97, 64, 14},
		{88, 27, 48, 65, 92, 90, 33, 26, 87, 76},
		{39, 83, 27, 34, 71, 47, 21, 24, 95, 89},
		{84, 19, 40, 79, 98, 54, 43, 35, 32, 12},
		{78, 97, 75, 97, 76, 47, 76, 99, 20, 44},
		{80, 68, 66, 90, 48, 72, 84, 85, 56, 74},
		{57, 86, 60, 80, 14, 13, 54, 64, 91, 26},
		{52, 87, 96, 87, 49, 28, 74, 27, 97, 97},
		{25, 20, 74, 24, 69, 93, 83, 14, 69, 87},
		{89, 78, 43, 73, 62, 15, 92, 46, 42, 95},
		{13, 44, 94, 85, 81, 22, 93, 97, 94, 99},
		{88, 14, 88, 97, 76, 81, 64, 96, 60, 31},
		{31, 37, 29, 40, 95, 86, 63, 72, 43, 41},
		{84, 64, 51, 39, 63, 13, 91, 18, 83, 80},
		{75, 23, 44, 72, 22, 19, 81, 73, 95, 96},
		{15, 28, 81, 66, 84, 38, 50, 97, 30, 56},
		{38, 10, 10, 10, 57, 51, 11, 62, 35, 71},
		{81, 25, 26, 82, 77, 80, 96, 90, 47, 38},
		{84, 21, 89, 15, 33, 14, 28, 76, 16, 46},
		{19, 12, 88, 20, 12, 61, 36, 19, 91, 42},
		{72, 13, 13, 71, 54, 77, 59, 29, 40, 67},
		{30, 77, 56, 51, 28, 70, 90, 35, 28, 47},
		{31, 34, 81, 85, 93, 88, 39, 56, 19, 34},
		{26, 30, 67, 94, 62, 31, 25, 62, 50, 38},
		{34, 65, 75, 41, 88, 31, 60, 43, 13, 74},
		{12, 64, 79, 48, 88, 31, 64, 34, 93, 93},
		{98, 58, 56, 20, 78, 23, 65, 22, 40, 10},
		{50, 37, 88, 69, 50, 16, 72, 85, 94, 56},
		{29, 79, 29, 35, 26, 17, 24, 58, 44, 70},
		{19, 77, 78, 80, 44, 41, 43, 94, 13, 38},
		{88, 27, 39, 35, 75, 31, 11, 91, 13, 66},
		{25, 18, 97, 78, 87, 87, 20, 97, 36, 25},
		{87, 94, 76, 61, 35, 12, 67, 24, 56, 62},
		{11, 60, 83, 22, 39, 94, 26, 48, 34, 47},
		{44, 75, 81, 43, 40, 75, 45, 69, 68, 18},
		{97, 75, 92, 91, 67, 57, 84, 93, 62, 81},
		{11, 94, 83, 64, 25, 36, 43, 72, 88, 61},
		{52, 13, 67, 15, 91, 35, 98, 50, 12, 26},
		{17, 32, 14, 40, 18, 93, 92, 69, 31, 65},
		{94, 80, 88, 76, 32, 88, 23, 94, 78, 10},
		{79, 94, 74, 95, 25, 14, 13, 86, 58, 35},
		{66, 58, 13, 45, 28, 45, 65, 45, 53, 34},
		{82, 83, 97, 29, 57, 52, 75, 54, 80, 82},
		{93, 64, 68, 64, 50, 59, 45, 85, 73, 31},
		{28, 49, 69, 19, 13, 88, 41, 77, 14, 83},
		{52, 31, 55, 44, 61, 35, 97, 99, 52, 92},
		{61, 34, 85, 42, 32, 69, 89, 79, 15, 99},
		{91, 42, 83, 53, 30, 47, 36, 81, 60, 86},
		{99, 53, 35, 29, 73, 23, 15, 80, 24, 60},
		{96, 67, 24, 26, 15, 31, 65, 56, 47, 73},
		{32, 64, 62, 91, 82, 54, 53, 44, 69, 89},
		{51, 30, 68, 17, 67, 49, 29, 81, 34, 61},
		{58, 36, 19, 74, 54, 33, 96, 82, 32, 14},
		{66, 64, 55, 43, 41, 96, 43, 38, 83, 97},
		{37, 10, 49, 47, 36, 49, 72, 77, 83, 39},
		{81, 87, 24, 20, 44, 82, 95, 26, 10, 68},
		{55, 91, 55, 90, 25, 94, 27, 67, 65, 31},
		{29, 38, 63, 35, 78, 75, 12, 91, 48, 48},
		{11, 92, 71, 99, 50, 26, 43, 84, 87, 61},
		{93, 91, 23, 87, 16, 20, 98, 16, 57, 24},
		{55, 37, 38, 77, 70, 50, 87, 16, 12, 98},
		{51, 49, 23, 22, 79, 77, 22, 37, 56, 59},
		{22, 53, 94, 86, 23, 10, 36, 62, 28, 61},
		{98, 24, 31, 66, 68, 51, 47, 61, 53, 94},
		{39, 56, 28, 11, 76, 38, 75, 97, 13, 54},
		{65, 67, 52, 75, 96, 37, 90, 52, 77, 43},
		{68, 58, 61, 35, 34, 60, 99, 27, 15, 25},
		{53, 44, 81, 94, 82, 85, 68, 81, 85, 72},
		{97, 48, 62, 46, 60, 43, 60, 53, 95, 89},
		{15, 94, 83, 62, 52, 21, 25, 89, 69, 99},
		{16, 94, 66, 95, 46, 63, 67, 82, 82, 90},
		{90, 81, 21, 27, 63, 64, 55, 77, 84, 29}
	},
	{
		{34, 41, 17, 23, 87, 19, 64, 48, 14, 10},
		{33, 83, 42, 25, 42, 41, 38, 30, 11, 89},
		{99, 58, 82, 94, 40, 40, 77, 51, 95, 71},
		{10, 59, 62, 28, 84, 14, 97, 48, 81, 87},
		{87, 83, 40, 16, 50, 90, 72, 80, 82, 80},
		{24, 46, 31, 44, 63, 33, 78, 91, 51, 97},
		{97, 88, 91, 22, 10, 50, 82, 43, 83, 22},
		{54, 67, 55, 86, 65, 12, 78, 70, 54, 40},
		{95, 58, 57, 35, 26, 44, 72, 55, 46, 28},
		{70, 84, 70, 56, 98, 58, 43, 47, 46, 76},
		{72, 94, 94, 79, 81, 81, 56, 53, 47, 59},
		{48, 38, 25, 74, 71, 15, 30, 13, 75, 28},
		{62, 66, 89, 63, 38, 90, 39, 58, 31, 63},
		{70, 49, 18, 67, 32, 81, 13, 30, 42, 35},
		{63, 99, 51, 33, 41, 32, 25, 16, 39, 89},
		{41, 64, 38, 26, 71, 11, 62, 57, 43, 64},
		{49, 34, 10, 82, 22, 82, 72, 35, 99, 42},
		{34, 70, 34, 73, 70, 24, 47, 99, 23, 31},
		{65, 71, 83, 16, 68, 61, 86, 80, 33, 76},
		{71, 38, 11, 88, 73, 52, 37, 36, 37, 67},
		{92, 43, 14, 83, 55, 91, 20, 47, 55, 38},
		{99, 94, 17, 84, 90, 61, 44, 87, 47, 23},
		{37, 56, 61, 37, 52, 95, 98, 42, 36, 20},
		{25, 53, 44, 51, 29, 92, 36, 71, 31, 79},
		{38, 42, 30, 20, 97, 43, 14, 40, 82, 58},
		{91, 93, 26, 72, 88, 37, 64, 83, 91, 84},
		{88, 61, 76, 36, 18, 99, 89, 52, 98, 57},
		{19, 50, 25, 71, 47, 82, 35, 60, 12, 22},
		{81, 69, 13, 47, 86, 52, 97, 67, 74, 21},
		{58, 92, 23, 53, 29, 25, 89, 57, 94, 51},
		{16, 17, 66, 58, 22, 77, 54, 57, 97, 62},
		{75, 65, 82, 38, 86, 95, 80, 27, 31, 18},
		{78, 72, 54, 18, 52, 54, 15, 50, 49, 49},
		{92, 26, 60, 83, 64, 91, 84, 55, 64, 54},
		{16, 39, 34, 50, 40, 63, 80, 90, 19, 99},
		{96, 22, 99, 77, 71, 91, 24, 53, 63, 69},
		{64, 94, 28, 52, 64, 15, 96, 33, 85, 37},
		{51, 15, 38, 64, 50, 32, 59, 81, 29, 85},
		{74, 15, 96, 62, 18, 86, 44, 70, 76, 67},
		{10, 78, 27, 49, 35, 97, 87, 29, 83, 80},
		{34, 95, 49, 23, 51, 94, 28, 11, 73, 74},
		{24, 37, 39, 23, 47, 95, 30, 39, 10, 60},
		{92, 92, 84, 86, 74, 26, 45, 15, 10, 22},
		{60, 70, 57, 36, 98, 26, 52, 50, 97, 31},
		{81, 49, 40, 62, 73, 91, 24, 28, 20, 59},
		{58, 87, 41, 81, 18, 70, 99, 52, 82, 49},
		{97, 27, 65, 52, 31, 45, 40, 14, 31, 23},
		{40, 37, 32, 52, 61, 14, 65, 46, 31, 79},
		{54, 79, 70, 35, 65, 65, 53, 57, 36, 98},
		{94, 73, 48, 18, 85, 28, 62, 49, 16, 18},
		{55, 43, 82, 73, 70, 56, 85, 13, 55, 22},
		{72, 65, 55, 73, 51, 91, 28, 86, 73, 33},
		{10, 41, 91, 80, 40, 96, 39, 90, 56, 27},
		{92, 75, 89, 34, 81, 98, 83, 29, 67, 73},
		{31, 23, 79, 94, 97, 96, 86, 58, 17, 12},
		{37, 27, 12, 18, 41, 86, 36, 81, 95, 93},
		{23, 56, 12, 34, 20, 55, 36, 17, 94, 10},
		{31, 25, 85, 45, 14, 65, 53, 86, 38, 42},
		{48, 95, 76, 10, 30, 19, 58, 40, 79, 43},
		{62, 61, 94, 73, 27, 66, 28, 80, 61, 56},
		{61, 65, 49, 35, 57, 57, 17, 19, 46, 56},
		{12, 95, 45, 28, 84, 89, 52, 95, 63, 75},
		{10, 36, 11, 10, 87, 75, 59, 25, 29, 33},
		{48, 49, 87, 15, 67, 19, 43, 69, 90, 65},
		{99, 16, 68, 88, 84, 65, 46, 92, 65, 15},
		{65, 24, 17, 95, 80, 66, 16, 35, 23, 77},
		{55, 97, 92, 17, 55, 33, 96, 71, 98, 82},
		{48, 89, 71, 43, 74, 64, 50, 85, 74, 73},
		{94, 87, 65, 33, 19, 73, 83, 69, 17, 95},
		{41, 69, 65, 86, 87, 17, 61, 80, 98, 12},
		{62, 31, 26, 60, 67, 43, 39, 95, 11, 67},
		{66, 51, 43, 44, 14, 30, 89, 72, 86, 12},
		{60, 62, 43, 73, 70, 34, 48, 53, 41, 57},
		{79, 32, 14, 10, 22, 41, 38, 56, 16, 60},
		{44, 95, 53, 40, 57, 77, 63, 92, 92, 99},
		{49, 74, 19, 88, 81, 38, 96, 71, 51, 79},
		{30, 31, 53, 19, 15, 22, 51, 53, 12, 84},
		{97, 36, 43, 59, 46, 62, 59, 51, 59, 94},
		{50, 17, 55, 38, 80, 59, 72, 51, 39, 11},
		{41, 71, 56, 77, 71, 60, 69, 34, 40, 33}
	},
	{
		{58, 89, 84, 55, 88, 72, 37, 64, 48, 39},
		{17, 78, 59, 77, 63, 72, 28, 14, 47, 84},
		{43, 87, 25, 28, 29, 59, 54, 73, 92, 85},
		{70, 59, 16, 30, 84, 25, 60, 26, 48, 85},
		{81, 45, 86, 46, 15, 98, 43, 48, 49, 96},
		{95, 59, 14, 14, 41, 56, 47, 96, 43, 43},
		{18, 49, 99, 94, 94, 11, 60, 78, 36, 58},
		{59, 80, 56, 91, 75, 88, 23, 83, 33, 60},
		{29, 95, 76, 88, 77, 34, 78, 18, 57, 64},
		{36, 34, 86, 35, 14, 25, 50, 32, 18, 79},
		{96, 82, 36, 48, 22, 71, 21, 17, 88, 61},
		{62, 73, 84, 15, 67, 95, 87, 97, 89, 51},
		{73, 58, 10, 17, 53, 34, 13, 42, 73, 18},
		{63, 45, 42, 94, 17, 87, 68, 84, 68, 59},
		{98, 80, 62, 34, 58, 97, 32, 47, 73, 66},
		{12, 89, 15, 53, 92, 99, 31, 25, 74, 52},
		{97, 99, 93, 47, 53, 76, 63, 92, 83, 77},
		{76, 47, 64, 31, 93, 27, 82, 63, 41, 29},
		{84, 87, 53, 18, 31, 14, 92, 16, 24, 90},
		{97, 76, 24, 20, 17, 92, 70, 10, 69, 84},
		{93, 45, 38, 85, 69, 67, 11, 34, 80, 37},
		{56, 96, 80, 23, 90, 45, 30, 17, 86, 83},
		{21, 83, 89, 39, 47, 20, 24, 86, 63, 20},
		{50, 45, 91, 68, 96, 52, 89, 59, 29, 57},
		{84, 13, 53, 51, 69, 87, 39, 56, 82, 85},
		{47, 66, 23, 33, 26, 43, 64, 65, 56, 41},
		{27, 34, 96, 81, 42, 43, 75, 47, 93, 73},
		{43, 60, 69, 11, 77, 23, 35, 37, 66, 16},
		{29, 68, 34, 38, 58, 96, 82, 67, 31, 47},
		{56, 78, 95, 34, 62, 95, 75, 68, 90, 76},
		{73, 26, 95, 29, 87, 25, 64, 51, 34, 99},
		{70, 43, 35, 16, 95, 51, 78, 36, 84, 78},
		{82, 23, 49, 89, 30, 21, 68, 10, 62, 43},
		{59, 37, 19, 13, 59, 18, 40, 21, 77, 26},
		{88, 89, 76, 50, 78, 67, 46, 26, 63, 99},
		{96, 21, 67, 68, 54, 87, 86, 58, 94, 47},
		{30, 13, 89, 61, 17, 45, 64, 95, 58, 49},
		{10, 71, 33, 33, 21, 68, 58, 62, 81, 10},
		{89, 83, 15, 81, 15, 91, 88, 14, 14, 87},
		{43, 31, 76, 65, 97, 67, 91, 32, 67, 15},
		{20, 89, 91, 87, 93, 84, 73, 96, 28, 66},
		{66, 43, 53, 48, 55, 38, 22, 36, 51, 74},
		{74, 28, 49, 31, 24, 85, 25, 55, 41, 22},
		{14, 96, 19, 26, 43, 80, 78, 82, 54, 50},
		{76, 65, 34, 88, 21, 49, 85, 30, 89, 98},
		{62, 33, 57, 19, 49, 49, 18, 62, 77, 78},
		{44, 27, 75, 63, 36, 90, 33, 78, 42, 85},
		{94, 27, 92, 96, 58, 23, 56, 49, 65, 27},
		{23, 83, 24, 51, 24, 51, 43, 27, 83, 34},
		{69, 99, 20, 17, 75, 22, 74, 94, 43, 20},
		{78, 94, 89, 17, 49, 32, 93, 48, 46, 96},
		{88, 17, 80, 30, 36, 12, 94, 47, 19, 99},
		{10, 87, 69, 53, 92, 67, 28, 82, 69, 32},
		{80, 56, 34, 74, 65, 47, 28, 64, 17, 77},
		{30, 53, 93, 18, 77, 74, 23, 39, 84, 84},
		{27, 65, 56, 75, 33, 26, 90, 28, 25, 89},
		{94, 36, 73, 13, 66, 54, 94, 58, 52, 86},
		{19, 31, 26, 25, 67, 73, 74, 82, 74, 13},
		{14, 71, 95, 97, 95, 94, 28, 53, 81, 81},
		{70, 43, 70, 37, 56, 80, 72, 64, 51, 31},
		{27, 57, 84, 53, 46, 45, 51, 76, 49, 42},
		{98, 34, 55, 99, 56, 83, 96, 10, 77, 72},
		{56, 86, 67, 90, 18, 96, 36, 29, 96, 80},
		{66, 84, 64, 91, 83, 12, 76, 19, 62, 52},
		{38, 38, 40, 76, 37, 82, 12, 93, 41, 48},
		{82, 19, 24, 87, 98, 35, 37, 21, 97, 14},
		{51, 89, 45, 50, 22, 70, 27, 22, 92, 90},
		{42, 38, 14, 68, 49, 60, 17, 12, 89, 49},
		{41, 70, 76, 31, 41, 57, 13, 92, 34, 86},
		{62, 43, 61, 97, 21, 68, 37, 82, 95, 72},
		{57, 27, 41, 23, 99, 86, 42, 89, 64, 61},
		{33, 60, 78, 83, 43, 89, 27, 73, 73, 56},
		{40, 84, 26, 53, 56, 71, 20, 45, 58, 37},
		{72, 27, 87, 81, 57, 53, 32, 20, 73, 52},
		{87, 10, 50, 63, 60, 81, 39, 71, 63, 69},
		{85, 20, 99, 38, 81, 45, 12, 58, 58, 43},
		{90, 68, 28, 84, 76, 36, 13, 93, 41, 46},
		{53, 75, 22, 77, 64, 76, 83, 22, 33, 96},
		{73, 47, 44, 32, 94, 74, 87, 62, 10, 91},
		{93, 12, 72, 82, 96, 67, 30, 53, 57, 75}
	},
	{
		{65, 83, 66, 66, 90, 92, 19, 82, 90, 82},
		{38, 26, 12, 24, 18, 18, 16, 69, 24, 62},
		{64, 79, 36, 65, 40, 45, 73, 60, 76, 47},
		{98, 60, 58, 15, 80, 43, 50, 18, 74, 92},
		{72, 17, 57, 49, 26, 15, 16, 41, 54, 27},
		{86, 26, 33, 58, 35, 50, 10, 14, 69, 64},
		{20, 49, 32, 26, 80, 71, 19, 24, 69, 55},
		{28, 19, 79, 60, 59, 10, 83, 26, 61, 77},
		{29, 88, 17, 98, 55, 92, 79, 35, 94, 41},
		{66, 38, 31, 58, 78, 62, 84, 43, 47, 33},
		{11, 84, 73, 54, 86, 15, 34, 37, 97, 74},
		{76, 32, 18, 28, 19, 60, 32, 91, 44, 71},
		{57, 45, 95, 91, 51, 99, 62, 69, 57, 83},
		{50, 50, 39, 34, 43, 89, 73, 46, 16, 68},
		{74, 72, 95, 61, 98, 76, 30, 69, 93, 17},
		{50, 41, 77, 30, 49, 72, 61, 62, 16, 66},
		{72, 33, 48, 44, 47, 64, 72, 65, 27, 47},
		{94, 28, 18, 75, 20, 82, 47, 75, 78, 44},
		{41, 80, 76, 31, 89, 53, 53, 86, 77, 98},
		{45, 52, 18, 55, 65, 55, 36, 34, 85, 94},
		{25, 54, 46, 10, 88, 75, 59, 16, 54, 18},
		{73, 34, 98, 23, 55, 18, 75, 72, 58, 31},
		{14, 48, 65, 96, 99, 97, 95, 37, 91, 60},
		{35, 89, 79, 68, 11, 43, 71, 83, 38, 98},
		{95, 63, 44, 63, 78, 10, 59, 30, 87, 91},
		{52, 32, 84, 58, 57, 61, 42, 61, 40, 87},
		{52, 12, 43, 65, 64, 12, 86, 81, 48, 75},
		{34, 16, 90, 23, 90, 52, 34, 67, 59, 39},
		{32, 22, 22, 62, 21, 71, 35, 70, 27, 56},
		{29, 47, 95, 29, 45, 24, 73, 61, 61, 55},
		{38, 51, 90, 48, 31, 24, 32, 40, 34, 22},
		{48, 31, 28, 76, 46, 72, 34, 40, 65, 22},
		{54, 19, 46, 72, 17, 97, 63, 15, 12, 31},
		{20, 19, 67, 18, 72, 87, 14, 94, 17, 54},
