		{67, 90, 82, 73, 82, 17, 79, 86, 36, 11, 81, 17, 40, 23, 90},
		{10, 88, 35, 76, 84, 63, 18, 58, 20, 36, 19, 76, 78, 32, 42},
		{96, 83, 49, 14, 72, 84, 93, 85, 92, 21, 28, 72, 88, 10, 79},
		{82, 44, 44, 17, 61, 33, 94, 34, 11, 20, 38, 81, 51, 39, 75},
		{25, 46, 71, 35, 18, 48, 44, 35, 79, 30, 32, 82, 82, 75, 10},
		{38, 58, 77, 52, 14, 61, 46, 80, 97, 65, 58, 81, 98, 23, 99},
		{84, 65, 57, 19, 12, 51, 29, 64, 65, 46, 64, 54, 93, 37, 96},
		{88, 98, 78, 32, 12, 98, 60, 26, 22, 27, 50, 79, 70, 96, 72},
		{18, 17, 48, 42, 89, 95, 96, 44, 27, 16, 23, 76, 88, 81, 28},
		{90, 67, 62, 88, 81, 27, 80, 61, 75, 37, 82, 73, 65, 22, 81},
		{74, 96, 29, 86, 29, 27, 37, 88, 10, 99, 66, 10, 23, 63, 43},
		{63, 13, 51, 84, 86, 92, 50, 15, 68, 78, 51, 20, 74, 86, 62},
		{87, 87, 51, 36, 80, 72, 97, 98, 30, 73, 11, 43, 50, 14, 66},
		{56, 63, 31, 64, 78, 50, 56, 19, 48, 36, 99, 28, 57, 81, 63},
		{97, 67, 20, 35, 51, 93, 27, 89, 36, 13, 96, 23, 94, 30, 38},
		{13, 42, 64, 13, 19, 74, 84, 54, 44, 49, 89, 31, 23, 50, 46},
		{49, 93, 72, 36, 39, 53, 68, 15, 32, 31, 64, 79, 46, 52, 56},
		{30, 99, 73, 10, 41, 98, 14, 72, 80, 73, 90, 51, 60, 62, 84},
		{79, 59, 26, 51, 58, 70, 95, 24, 77, 20, 61, 68, 45, 18, 20},
		{50, 48, 41, 75, 79, 29, 87, 67, 91, 51, 95, 12, 40, 53, 74},
		{85, 19, 32, 25, 90, 63, 10, 47, 51, 99, 92, 19, 33, 10, 68},
		{33, 61, 57, 97, 23, 71, 64, 50, 66, 51, 63, 69, 59, 84, 11},
		{27, 77, 18, 61, 35, 83, 49, 14, 58, 91, 41, 25, 83, 11, 85},
		{13, 28, 11, 45, 16, 91, 97, 16, 19, 10, 34, 26, 54, 65, 94},
		{73, 17, 88, 72, 33, 22, 98, 67, 32, 65, 90, 61, 27, 16, 38},
		{43, 44, 98, 34, 54, 30, 33, 66, 85, 73, 18, 66, 93, 47, 70},
		{84, 30, 30, 92, 71, 51, 10, 88, 34, 44, 52, 96, 64, 57, 92},
		{30, 27, 16, 45, 11, 66, 34, 82, 90, 10, 20, 52, 73, 32, 64},
		{86, 54, 99, 74, 30, 87, 32, 60, 48, 45, 87, 55, 82, 24, 89},
		{27, 64, 42, 96, 35, 24, 75, 35, 52, 35, 97, 15, 96, 66, 99}
	},
	{
		{17, 47, 54, 49, 84, 39, 67, 89, 73, 31, 94, 15, 22, 18, 72},
		{26, 37, 23, 28, 99, 97, 65, 84, 96, 96, 63, 17, 89, 13, 10},
		{64, 83, 77, 43, 25, 90, 23, 67, 64, 81, 78, 76, 13, 72, 38},
		{29, 80, 99, 90, 14, 26, 26, 16, 60, 32, 76, 57, 19, 10, 42},
		{85, 19, 32, 13, 96, 61, 35, 51, 80, 23, 53, 90, 55, 70, 44},
		{92, 65, 90, 19, 48, 85, 15, 13, 68, 33, 40, 80, 82, 64, 29},
		{81, 94, 84, 68, 13, 30, 20, 71, 12, 17, 52, 92, 82, 49, 92},
		{80, 63, 65, 92, 26, 20, 77, 78, 62, 46, 69, 28, 94, 16, 71},
		{78, 18, 83, 41, 60, 83, 61, 98, 70, 26, 11, 61, 85, 91, 75},
		{35, 79, 53, 24, 69, 62, 89, 29, 80, 72, 10, 90, 16, 99, 61},
		{62, 28, 25, 58, 48, 45, 71, 38, 16, 35, 17, 55, 14, 43, 12},
		{37, 27, 26, 80, 15, 48, 22, 83, 57, 42, 54, 98, 37, 94, 54},
		{16, 91, 30, 53, 55, 82, 39, 43, 77, 33, 61, 86, 56, 34, 82},
		{41, 59, 22, 63, 30, 37, 95, 66, 34, 78, 17, 19, 63, 88, 50},
		{37, 51, 26, 60, 56, 30, 60, 58, 58, 25, 28, 40, 99, 25, 91},
		{15, 17, 18, 98, 13, 60, 84, 85, 76, 17, 45, 55, 75, 46, 39},
		{41, 73, 82, 99, 80, 71, 87, 51, 27, 38, 42, 73, 10, 61, 59},
		{84, 24, 64, 59, 10, 71, 55, 45, 85, 71, 20, 85, 21, 62, 65},
		{62, 44, 64, 93, 18, 16, 76, 73, 68, 47, 90, 68, 54, 58, 53},
		{78, 97, 43, 83, 37, 36, 95, 24, 96, 11, 71, 41, 13, 31, 64},
		{11, 61, 82, 10, 25, 27, 90, 75, 27, 96, 33, 16, 61, 55, 79},
		{10, 57, 96, 68, 88, 74, 45, 36, 94, 80, 98, 73, 58, 53, 52},
		{18, 89, 55, 70, 64, 13, 53, 25, 46, 12, 63, 75, 39, 64, 39},
		{21, 21, 58, 91, 47, 82, 98, 75, 58, 66, 87, 79, 97, 67, 37},
		{32, 39, 22, 36, 23, 72, 37, 45, 11, 97, 22, 52, 37, 15, 11},
		{75, 42, 43, 26, 82, 19, 71, 86, 14, 81, 63, 45, 63, 64, 49},
		{85, 53, 98, 87, 34, 71, 96, 43, 54, 98, 72, 51, 29, 69, 42},
		{26, 72, 65, 99, 93, 96, 98, 42, 73, 76, 93, 79, 79, 36, 76},
		{28, 64, 79, 57, 17, 87, 22, 42, 35, 57, 37, 59, 33, 35, 73},
		{63, 39, 20, 27, 20, 62, 15, 24, 28, 41, 41, 42, 34, 79, 91},
		{12, 66, 26, 46, 53, 66, 36, 12, 42, 17, 43, 78, 39, 41, 21},
		{59, 43, 10, 10, 74, 41, 14, 60, 22, 26, 66, 57, 65, 42, 13},
		{92, 49, 22, 86, 10, 81, 36, 98, 60, 49, 31, 80, 85, 23, 48},
		{93, 88, 64, 48, 12, 76, 64, 39, 63, 51, 30, 36, 65, 83, 93},
		{64, 56, 28, 74, 35, 96, 87, 27, 26, 87, 92, 56, 23, 94, 98},
		{97, 35, 77, 25, 68, 24, 55, 94, 40, 40, 44, 41, 43, 14, 29},
		{40, 58, 54, 81, 53, 27, 46, 97, 94, 95, 76, 85, 93, 16, 72},
		{65, 26, 69, 12, 30, 45, 39, 64, 64, 71, 65, 44, 91, 61, 73},
		{68, 84, 84, 24, 16, 69, 64, 72, 39, 41, 82, 21, 46, 29, 52},
		{98, 62, 42, 53, 56, 59, 56, 52, 34, 29, 37, 25, 41, 47, 15}
	},
	{
		{33, 23, 17, 93, 42, 33, 22, 88, 39, 23, 15, 70, 62, 34, 13},
		{23, 97, 66, 19, 32, 45, 23, 18, 56, 61, 19, 64, 91, 26, 54},
		{83, 78, 84, 25, 69, 12, 11, 85, 55, 26, 42, 24, 35, 30, 33},
		{83, 26, 49, 65, 53, 46, 23, 36, 16, 53, 18, 30, 71, 13, 54},
		{36, 19, 28, 14, 51, 72, 68, 25, 56, 38, 57, 71, 14, 56, 34},
		{62, 98, 11, 77, 70, 52, 37, 96, 62, 45, 27, 31, 20, 28, 73},
		{59, 75, 89, 20, 90, 53, 63, 36, 28, 50, 87, 57, 84, 72, 71},
		{38, 72, 95, 30, 20, 60, 19, 43, 95, 71, 30, 72, 55, 24, 46},
		{10, 72, 71, 17, 14, 94, 69, 58, 99, 87, 62, 15, 93, 38, 37},
		{21, 10, 96, 92, 24, 83, 69, 46, 38, 15, 41, 35, 34, 34, 87},
		{53, 56, 42, 67, 20, 50, 53, 68, 73, 54, 50, 62, 39, 58, 55},
		{58, 36, 45, 70, 73, 27, 79, 29, 62, 93, 50, 27, 51, 20, 38},
		{65, 36, 99, 33, 50, 97, 19, 51, 30, 95, 91, 50, 54, 48, 23},
		{61, 87, 10, 13, 90, 96, 74, 88, 47, 48, 68, 52, 53, 50, 44},
		{76, 65, 56, 54, 33, 83, 18, 74, 12, 93, 81, 41, 43, 97, 42},
		{38, 10, 57, 53, 45, 12, 73, 21, 92, 93, 25, 58, 46, 85, 57},
		{43, 49, 21, 63, 45, 14, 14, 90, 76, 55, 26, 98, 33, 57, 14},
		{51, 88, 70, 40, 92, 49, 56, 89, 28, 57, 43, 99, 49, 56, 23},
		{10, 94, 26, 93, 70, 28, 68, 96, 48, 61, 84, 81, 85, 54, 64},
		{57, 45, 45, 45, 42, 70, 48, 20, 29, 37, 67, 71, 32, 81, 72},
		{90, 29, 15, 66, 49, 91, 20, 65, 48, 87, 79, 58, 51, 73, 29},
		{10, 47, 88, 11, 83, 88, 48, 12, 92, 52, 97, 41, 49, 84, 73},
		{39, 21, 26, 84, 32, 14, 74, 19, 80, 44, 16, 65, 71, 92, 14},
		{29, 34, 19, 82, 93, 81, 64, 30, 47, 42, 11, 15, 97, 23, 32},
		{93, 56, 22, 49, 62, 28, 49, 38, 52, 41, 11, 17, 21, 96, 47},
		{63, 88, 11, 14, 96, 94, 69, 89, 13, 15, 64, 31, 78, 56, 93},
		{64, 34, 33, 22, 83, 64, 76, 18, 31, 43, 79, 26, 31, 28, 71},
		{12, 19, 10, 43, 33, 15, 35, 23, 37, 96, 38, 41, 17, 52, 71},
		{53, 58, 35, 23, 25, 74, 72, 41, 38, 95, 72, 70, 64, 73, 53},
		{20, 22, 74, 35, 44, 39, 73, 89, 51, 38, 41, 64, 87, 20, 80},
		{21, 84, 64, 13, 45, 77, 73, 95, 77, 47, 26, 78, 63, 73, 15},
		{73, 35, 44, 85, 11, 49, 91, 97, 13, 26, 98, 35, 24, 74, 32},
		{89, 94, 67, 68, 38, 40, 21, 99, 60, 29, 73, 90, 13, 31, 93},
		{73, 24, 76, 33, 91, 85, 35, 47, 55, 84, 94, 53, 57, 14, 14},
		{79, 89, 52, 63, 60, 32, 61, 76, 58, 45, 80, 48, 81, 76, 99},
		{50, 53, 96, 73, 87, 54, 63, 59, 29, 68, 19, 85, 29, 94, 44},
		{79, 19, 64, 17, 87, 85, 18, 37, 30, 62, 77, 98, 93, 96, 52},
		{26, 73, 10, 88, 79, 40, 70, 84, 57, 44, 44, 29, 58, 54, 22},
		{83, 33, 31, 16, 63, 11, 20, 71, 80, 92, 86, 35, 34, 88, 30},
		{84, 12, 48, 52, 87, 68, 54, 88, 55, 44, 57, 33, 22, 73, 16}
	},
	{
		{84, 13, 35, 17, 53, 94, 39, 44, 28, 75, 34, 32, 31, 91, 55},
		{95, 51, 37, 74, 84, 15, 91, 71, 99, 12, 57, 66, 46, 33, 21},
		{98, 46, 90, 94, 62, 34, 34, 32, 27, 13, 96, 73, 39, 86, 67},
		{68, 86, 77, 74, 24, 13, 40, 15, 13, 72, 86, 34, 53, 37, 58},
		{19, 45, 84, 39, 54, 55, 40, 12, 18, 18, 53, 93, 98, 52, 76},
		{55, 26, 57, 16, 35, 82, 76, 37, 47, 46, 75, 19, 87, 59, 12},
		{69, 74, 80, 22, 32, 96, 46, 12, 54, 65, 74, 97, 72, 53, 37},
		{88, 57, 79, 45, 90, 79, 13, 12, 58, 24, 15, 38, 57, 60, 50},
		{78, 79, 92, 63, 19, 51, 89, 21, 28, 70, 55, 83, 33, 58, 86},
		{68, 91, 24, 38, 47, 79, 71, 12, 36, 29, 19, 71, 71, 89, 22},
		{36, 38, 98, 85, 84, 96, 27, 48, 18, 47, 77, 45, 75, 30, 97},
		{39, 11, 46, 76, 94, 46, 71, 47, 12, 56, 74, 84, 17, 70, 70},
		{36, 30, 98, 27, 63, 83, 93, 31, 73, 61, 54, 16, 47, 21, 78},
		{46, 26, 17, 71, 99, 91, 52, 69, 78, 66, 13, 49, 62, 34, 53},
		{86, 24, 72, 98, 54, 47, 44, 31, 46, 48, 99, 41, 10, 73, 16},
		{79, 90, 66, 26, 39, 66, 38, 76, 20, 64, 76, 64, 28, 81, 68},
		{48, 49, 74, 75, 87, 84, 87, 27, 48, 92, 23, 73, 94, 28, 55},
		{96, 90, 37, 81, 45, 37, 36, 20, 25, 72, 36, 78, 55, 40, 84},
		{51, 43, 95, 98, 78, 81, 91, 13, 27, 98, 21, 12, 70, 56, 69},
		{24, 35, 96, 70, 19, 85, 86, 61, 75, 29, 10, 96, 93, 52, 46},
		{87, 96, 55, 58, 58, 89, 57, 59, 92, 99, 50, 60, 66, 73, 94},
		{41, 98, 32, 96, 86, 34, 47, 32, 26, 10, 25, 20, 50, 32, 54},
		{75, 36, 74, 39, 99, 26, 67, 86, 18, 76, 16, 15, 83, 26, 78},
		{69, 34, 42, 97, 88, 86, 29, 17, 31, 69, 14, 34, 68, 79, 51},
		{48, 89, 26, 59, 67, 49, 76, 64, 81, 59, 50, 33, 25, 94, 15},
		{89, 44, 92, 10, 74, 79, 65, 34, 88, 28, 97, 26, 36, 30, 61},
		{53, 43, 20, 62, 65, 44, 36, 71, 18, 91, 88, 23, 47, 10, 48},
		{76, 55, 97, 31, 94, 67, 39, 85, 29, 30, 74, 59, 60, 89, 55},
		{53, 71, 82, 12, 15, 94, 40, 31, 88, 36, 99, 36, 25, 21, 34},
		{12, 63, 25, 70, 84, 34, 70, 73, 69, 78, 37, 37, 76, 23, 34},
		{77, 84, 19, 68, 97, 76, 17, 16, 72, 19, 94, 47, 53, 15, 79},
		{25, 40, 78, 95, 26, 12, 80, 83, 33, 73, 40, 83, 81, 49, 80},
		{90, 16, 11, 93, 83, 92, 10, 82, 68, 88, 10, 31, 15, 15, 95},
		{86, 22, 35, 46, 68, 84, 97, 23, 13, 92, 45, 62, 66, 96, 14},
		{42, 37, 70, 87, 25, 75, 30, 96, 54, 78, 69, 46, 29, 98, 65},
		{28, 14, 58, 31, 32, 25, 28, 42, 44, 88, 25, 61, 99, 10, 67},
		{87, 26, 65, 53, 24, 78, 55, 92, 13, 55, 18, 74, 53, 79, 22},
		{60, 10, 80, 65, 35, 75, 68, 62, 98, 28, 21, 56, 93, 59, 72},
		{80, 74, 21, 40, 38, 68, 52, 93, 98, 92, 41, 85, 25, 15, 15},
		{37, 56, 82, 56, 56, 82, 65, 95, 45, 70, 34, 98, 78, 35, 57}
	},
	{
		{59, 83, 73, 37, 54, 65, 41, 56, 74, 72, 43, 53, 89, 39, 41},
		{45, 19, 60, 45, 82, 88, 99, 40, 72, 66, 41, 76, 54, 93, 18},
		{47, 71, 80, 53, 55, 41, 45, 72, 13, 87, 65, 20, 68, 89, 52},
		{57, 54, 76, 36, 12, 49, 44, 36, 35, 46, 87, 26, 95, 49, 91},
		{79, 76, 37, 64, 87, 84, 33, 63, 67, 15, 84, 99, 97, 43, 32},
		{82, 97, 73, 20, 96, 51, 99, 11, 18, 49, 99, 70, 20, 54, 41},
		{95, 95, 78, 18, 76, 94, 89, 94, 81, 91, 66, 57, 57, 72, 35},
		{50, 35, 39, 96, 99, 36, 70, 59, 78, 30, 32, 84, 30, 29, 96},
		{67, 15, 51, 47, 63, 86, 14, 70, 52, 59, 32, 10, 67, 32, 90},
		{51, 24, 48, 90, 25, 33, 70, 41, 86, 23, 15, 73, 38, 13, 31},
		{88, 44, 39, 96, 77, 24, 14, 82, 12, 54, 86, 36, 60, 92, 41},
		{61, 61, 62, 66, 41, 12, 29, 81, 66, 40, 15, 69, 39, 78, 35},
		{31, 31, 17, 89, 54, 15, 75, 59, 64, 45, 18, 27, 89, 80, 22},
		{87, 16, 48, 96, 89, 50, 70, 16, 53, 36, 50, 29, 52, 83, 60},
		{53, 73, 93, 45, 42, 40, 87, 55, 66, 38, 36, 39, 15, 36, 31},
		{76, 28, 13, 19, 21, 20, 67, 75, 66, 90, 22, 13, 74, 47, 21},
		{83, 97, 71, 86, 54, 39, 25, 19, 88, 81, 23, 52, 10, 44, 84},
		{76, 19, 71, 14, 28, 86, 46, 47, 51, 71, 68, 56, 33, 30, 60},
		{88, 20, 86, 57, 61, 60, 84, 74, 62, 43, 41, 43, 15, 54, 59},
		{98, 89, 39, 70, 41, 99, 54, 65, 93, 35, 69, 79, 70, 37, 79},
		{33, 55, 80, 67, 64, 86, 46, 38, 20, 78, 98, 52, 88, 43, 50},
		{98, 34, 68, 35, 67, 51, 28, 75, 51, 55, 93, 29, 54, 88, 95},
		{37, 24, 44, 81, 48, 91, 29, 25, 96, 78, 61, 71, 52, 65, 34},
		{78, 40, 20, 36, 65, 48, 29, 47, 18, 93, 52, 85, 79, 83, 47},
		{65, 66, 26, 45, 23, 25, 58, 91, 52, 42, 73, 47, 51, 41, 35},
		{70, 77, 19, 50, 86, 24, 57, 76, 22, 99, 81, 99, 16, 80, 43},
		{11, 80, 32, 40, 51, 46, 80, 54, 47, 25, 76, 41, 79, 21, 28},
		{61, 46, 61, 27, 26, 16, 53, 55, 98, 10, 49, 61, 15, 39, 64},
		{92, 87, 66, 24, 16, 46, 71, 91, 35, 93, 47, 90, 78, 40, 14},
		{99, 28, 79, 54, 53, 42, 43, 76, 37, 94, 30, 18, 65, 93, 12},
		{73, 41, 63, 59, 29, 55, 98, 65, 35, 62, 52, 15, 55, 30, 99},
		{69, 61, 17, 94, 21, 42, 23, 37, 44, 26, 19, 82, 78, 39, 53},
		{23, 70, 36, 94, 47, 85, 75, 60, 88, 35, 76, 81, 12, 99, 83},
		{64, 88, 53, 72, 52, 19, 33, 12, 23, 87, 38, 88, 98, 11, 69},
		{39, 57, 97, 55, 42, 94, 34, 45, 62, 64, 64, 43, 64, 49, 65},
		{55, 78, 95, 68, 12, 85, 92, 50, 83, 95, 88, 96, 68, 71, 61},
		{30, 45, 80, 87, 53, 95, 86, 93, 61, 89, 51, 61, 61, 76, 37},
		{85, 81, 24, 61, 11, 63, 58, 38, 42, 60, 11, 41, 14, 35, 17},
		{27, 26, 61, 97, 82, 40, 91, 81, 35, 74, 52, 30, 80, 83, 23},
		{72, 58, 11, 86, 33, 70, 25, 11, 18, 47, 70, 51, 37, 93, 16}
	},
	{
		{46, 50, 17, 98, 18, 88, 35, 56, 80, 53, 69, 42, 20, 18, 83},
		{18, 53, 34, 87, 33, 93, 66, 35, 75, 70, 77, 21, 93, 59, 61},
		{82, 94, 96, 88, 76, 21, 73, 64, 95, 14, 69, 86, 38, 20, 33},
		{47, 26, 24, 64, 93, 93, 43, 43, 25, 91, 34, 43, 13, 70, 46},
		{94, 64, 26, 33, 30, 37, 96, 68, 97, 25, 93, 77, 42, 92, 54},
		{24, 32, 60, 47, 87, 63, 45, 91, 96, 80, 23, 24, 23, 51, 61},
		{99, 78, 81, 80, 85, 80, 33, 46, 82, 41, 56, 60, 77, 19, 13},
		{45, 85, 21, 97, 27, 93, 29, 77, 87, 59, 55, 96, 17, 59, 29},
		{38, 94, 53, 19, 11, 90, 82, 31, 53, 26, 12, 97, 66, 60, 74},
		{87, 53, 53, 54, 53, 50, 18, 89, 37, 76, 42, 99, 44, 40, 57},
		{90, 77, 38, 29, 61, 61, 18, 49, 73, 18, 46, 52, 81, 64, 40},
		{38, 21, 69, 10, 88, 48, 57, 73, 57, 45, 40, 12, 67, 84, 68},
		{34, 30, 33, 88, 77, 71, 76, 63, 26, 28, 94, 14, 22, 63, 51},
		{67, 68, 39, 10, 17, 79, 22, 98, 86, 10, 36, 55, 81, 53, 91},
		{95, 20, 32, 18, 30, 97, 34, 98, 72, 22, 15, 38, 12, 34, 26},
		{57, 92, 29, 98, 53, 45, 76, 30, 84, 12, 18, 74, 89, 94, 31},
		{99, 49, 26, 22, 92, 86, 93, 46, 88, 33, 16, 50, 57, 46, 94},
		{29, 47, 34, 36, 77, 34, 57, 91, 97, 13, 98, 58, 68, 83, 78},
		{87, 94, 64, 23, 31, 86, 50, 55, 71, 71, 69, 53, 83, 12, 78},
		{98, 74, 31, 21, 87, 14, 66, 48, 32, 18, 36, 23, 21, 93, 90},
		{62, 54, 59, 28, 89, 43, 44, 28, 55, 75, 46, 88, 68, 68, 97},
		{47, 84, 85, 77, 97, 58, 87, 70, 65, 93, 45, 57, 82, 32, 82},
		{83, 23, 39, 27, 56, 34, 58, 66, 84, 15, 88, 66, 52, 24, 88},
		{55, 40, 40, 63, 52, 44, 70, 26, 13, 78, 86, 26, 13, 19, 90},
		{12, 86, 88, 89, 51, 23, 15, 58, 67, 46, 28, 87, 25, 99, 22},
		{99, 38, 64, 43, 79, 72, 30, 61, 91, 21, 34, 55, 73, 12, 41},
		{42, 10, 64, 29, 63, 88, 12, 84, 90, 88, 52, 38, 38, 52, 64},
		{77, 40, 84, 13, 30, 84, 82, 99, 35, 39, 27, 35, 39, 41, 75},
		{10, 71, 69, 19, 40, 42, 94, 23, 14, 36, 58, 42, 79, 19, 87},
		{17, 59, 66, 73, 60, 24, 39, 74, 20, 99, 27, 27, 86, 74, 63},
		{64, 50, 98, 49, 56, 31, 15, 32, 90, 38, 79, 95, 42, 19, 45},
		{97, 97, 18, 47, 69, 50, 55, 76, 22, 70, 31, 87, 17, 80, 11},
		{48, 60, 81, 36, 87, 95, 70, 63, 50, 54, 19, 32, 75, 84, 33},
		{24, 33, 24, 35, 97, 86, 16, 66, 54, 23, 20, 63, 56, 83, 19},
		{42, 99, 49, 57, 27, 25, 17, 61, 55, 83, 84, 35, 17, 82, 27},
		{33, 26, 80, 22, 22, 35, 92, 28, 34, 48, 33, 66, 97, 46, 30},
		{31, 16, 14, 98, 51, 34, 83, 11, 67, 58, 31, 67, 78, 14, 82},
		{56, 66, 63, 78, 76, 51, 68, 70, 16, 17, 81, 68, 84, 55, 26},
		{93, 96, 38, 13, 60, 44, 74, 71, 13, 22, 95, 52, 31, 12, 30},
		{16, 45, 19, 11, 45, 79, 94, 21, 53, 59, 75, 73, 76, 28, 24}
	},
	{
		{26, 85, 68, 25, 92, 64, 43, 11, 60, 22, 95, 27, 84, 29, 16},
		{95, 90, 45, 26, 97, 44, 43, 55, 71, 19, 90, 24, 75, 91, 57},
		{53, 58, 80, 59, 78, 58, 64, 47, 18, 42, 51, 39, 75, 46, 19},
		{80, 65, 85, 98, 20, 22, 18, 16, 48, 76, 13, 74, 88, 83, 95},
		{62, 82, 27, 62, 76, 74, 78, 43, 43, 72, 82, 85, 34, 78, 86},
		{95, 99, 88, 24, 53, 73, 79, 63, 69, 39, 89, 87, 15, 96, 11},
		{42, 27, 81, 14, 65, 26, 39, 14, 99, 23, 94, 86, 31, 49, 20},
		{23, 73, 75, 11, 17, 96, 93, 82, 95, 22, 37, 83, 73, 25, 44},
		{36, 57, 34, 36, 82, 25, 88, 69, 77, 21, 27, 55, 17, 19, 49},
		{75, 70, 55, 84, 76, 51, 58, 46, 43, 81, 86, 96, 48, 13, 10},
		{85, 47, 97, 26, 46, 10, 36, 72, 85, 54, 27, 44, 55, 74, 49},
		{14, 97, 65, 16, 61, 86, 44, 71, 56, 80, 42, 45, 18, 70, 90},
		{46, 23, 60, 98, 67, 22, 67, 22, 68, 47, 25, 10, 10, 24, 22},
		{91, 93, 48, 24, 95, 65, 84, 40, 93, 44, 38, 47, 63, 22, 46},
		{78, 84, 91, 83, 92, 14, 68, 28, 39, 43, 10, 22, 52, 67, 12},
