		{28, 33, 41, 48, 28},
		{54, 68, 39, 41, 41},
		{55, 62, 75, 77, 54},
		{26, 82, 66, 34, 51},
		{54, 84, 19, 65, 49},
		{78, 56, 95, 16, 77},
		{87, 19, 82, 91, 24},
		{28, 76, 59, 57, 23},
		{52, 18, 75, 45, 41},
		{70, 75, 92, 29, 14},
		{63, 91, 82, 63, 92},
		{68, 11, 24, 24, 40},
		{17, 55, 61, 99, 69},
		{43, 90, 99, 62, 10},
		{67, 91, 78, 83, 62},
		{11, 12, 21, 72, 32},
		{36, 61, 60, 75, 91},
		{13, 67, 66, 51, 80},
		{83, 57, 25, 47, 24},
		{93, 39, 51, 48, 68},
		{85, 17, 38, 61, 69},
		{77, 15, 14, 41, 12},
		{51, 36, 78, 37, 33},
		{63, 56, 11, 96, 84},
		{15, 23, 94, 93, 56},
		{66, 21, 63, 80, 13}
	},
	{
		{34, 53, 92, 75, 53},
		{74, 80, 96, 87, 89},
		{96, 66, 18, 47, 16},
		{45, 68, 58, 54, 33},
		{70, 89, 83, 90, 18},
		{75, 84, 12, 19, 27},
		{79, 84, 80, 65, 62},
		{44, 16, 87, 11, 84},
		{13, 28, 44, 49, 78},
		{62, 30, 86, 81, 17},
		{12, 31, 75, 85, 58},
		{13, 68, 29, 77, 81},
		{86, 17, 92, 98, 51},
		{55, 53, 81, 61, 10},
		{28, 59, 22, 20, 69},
		{95, 92, 40, 94, 10},
		{86, 80, 18, 83, 23},
		{89, 98, 73, 23, 62},
		{81, 13, 18, 76, 88},
		{27, 73, 75, 30, 62},
		{74, 48, 77, 36, 37},
		{70, 60, 51, 13, 69},
		{69, 72, 95, 34, 49},
		{20, 15, 87, 92, 79},
		{77, 52, 70, 55, 60},
		{90, 82, 96, 49, 42},
		{22, 93, 89, 82, 81},
		{19, 72, 14, 24, 25},
		{86, 31, 32, 39, 80},
		{74, 12, 82, 19, 44},
		{88, 97, 51, 27, 27},
		{35, 27, 32, 65, 62},
		{26, 66, 74, 89, 19},
		{80, 59, 93, 79, 22},
		{54, 84, 78, 34, 18},
		{49, 67, 78, 45, 27},
		{40, 28, 92, 90, 13},
		{33, 35, 21, 37, 72},
		{53, 53, 30, 80, 54},
		{57, 69, 27, 60, 26},
		{62, 94, 92, 93, 99},
		{44, 72, 20, 11, 34},
		{54, 13, 67, 18, 29},
		{53, 97, 58, 43, 13},
		{16, 29, 43, 77, 44},
		{61, 56, 53, 28, 96},
		{75, 49, 16, 56, 40},
		{92, 30, 31, 14, 69},
		{16, 31, 63, 15, 58},
		{62, 29, 16, 54, 42},
		{86, 39, 95, 81, 20},
		{13, 93, 57, 98, 56},
		{49, 57, 83, 36, 70},
		{97, 28, 61, 89, 92},
		{72, 77, 15, 44, 85},
		{87, 50, 22, 68, 60},
		{31, 12, 84, 39, 77},
		{82, 32, 90, 30, 47},
		{64, 59, 90, 57, 96},
		{89, 92, 62, 45, 74},
		{27, 29, 25, 35, 48},
		{74, 44, 24, 99, 70},
		{11, 53, 54, 93, 39},
		{61, 12, 92, 18, 22},
		{41, 81, 71, 63, 84},
		{78, 98, 55, 84, 62},
		{87, 25, 51, 61, 37},
		{86, 49, 84, 79, 15},
		{58, 70, 51, 99, 30},
		{97, 97, 49, 33, 25},
		{35, 24, 57, 12, 83},
		{20, 20, 11, 64, 42},
		{56, 44, 92, 97, 65},
		{22, 39, 21, 17, 89},
		{78, 30, 15, 37, 98},
		{48, 39, 72, 27, 88},
		{49, 76, 11, 24, 39},
		{42, 78, 18, 38, 54},
		{38, 17, 39, 38, 99},
		{18, 31, 43, 49, 95},
		{69, 77, 98, 74, 53},
		{42, 78, 42, 71, 29},
		{18, 19, 94, 53, 99},
		{42, 40, 21, 46, 72},
		{63, 56, 13, 55, 68},
		{69, 70, 43, 17, 59},
		{67, 18, 78, 51, 49},
		{24, 11, 87, 88, 98},
		{13, 27, 63, 59, 97},
		{51, 89, 77, 90, 42},
		{85, 61, 13, 23, 57},
		{48, 64, 68, 76, 48},
		{59, 95, 27, 75, 27},
		{19, 75, 26, 20, 97},
		{81, 94, 20, 73, 59},
		{77, 33, 61, 79, 64},
		{28, 47, 68, 96, 36},
		{49, 94, 36, 90, 97},
		{28, 56, 83, 65, 66},
		{78, 47, 72, 84, 64}
	},
	{
		{28, 29, 75, 79, 76},
		{94, 32, 97, 97, 82},
		{85, 86, 82, 29, 44},
		{58, 72, 19, 76, 61},
		{31, 85, 72, 41, 22},
		{19, 22, 18, 59, 46},
		{78, 26, 15, 74, 12},
		{85, 20, 87, 53, 24},
		{83, 26, 28, 98, 65},
		{14, 21, 43, 80, 74},
		{27, 89, 12, 41, 36},
		{96, 19, 11, 14, 27},
		{87, 82, 38, 79, 34},
		{63, 93, 58, 61, 48},
		{14, 55, 66, 38, 46},
		{55, 35, 60, 95, 50},
		{77, 44, 98, 29, 54},
		{12, 64, 43, 21, 24},
		{26, 64, 43, 70, 69},
		{63, 65, 46, 90, 68},
		{58, 68, 90, 11, 31},
		{81, 22, 93, 93, 85},
		{62, 91, 68, 20, 72},
		{94, 76, 48, 85, 73},
		{35, 30, 49, 65, 14},
		{93, 30, 58, 34, 11},
		{14, 57, 59, 11, 86},
		{99, 78, 20, 14, 21},
		{15, 30, 36, 81, 32},
		{82, 80, 58, 61, 30},
		{27, 96, 82, 89, 17},
		{19, 27, 72, 73, 98},
		{93, 13, 44, 64, 55},
		{57, 30, 32, 48, 14},
		{94, 64, 65, 69, 16},
		{80, 85, 50, 31, 95},
		{69, 49, 27, 30, 34},
		{82, 19, 60, 79, 79},
		{17, 25, 78, 94, 27},
		{20, 42, 70, 80, 81},
		{57, 13, 99, 71, 71},
		{23, 97, 41, 24, 78},
		{11, 23, 91, 16, 90},
		{39, 13, 94, 45, 35},
		{77, 72, 56, 35, 72},
		{68, 72, 28, 48, 79},
		{99, 82, 30, 78, 99},
		{21, 51, 46, 11, 44},
		{94, 31, 19, 70, 23},
		{82, 62, 54, 71, 18},
		{75, 50, 75, 63, 55},
		{97, 55, 79, 13, 89},
		{71, 14, 26, 92, 14},
		{57, 59, 19, 40, 44},
		{15, 16, 41, 71, 88},
		{13, 47, 98, 99, 70},
		{22, 19, 53, 32, 89},
		{57, 89, 73, 83, 92},
		{40, 24, 80, 11, 57},
		{70, 24, 80, 27, 45},
		{90, 60, 55, 41, 19},
		{90, 14, 88, 80, 27},
		{24, 82, 39, 91, 42},
		{45, 50, 58, 39, 40},
		{30, 43, 36, 56, 98},
		{96, 56, 91, 28, 65},
		{24, 99, 90, 89, 79},
		{29, 73, 54, 20, 72},
		{17, 30, 14, 58, 35},
		{31, 92, 28, 62, 94},
		{57, 16, 90, 81, 65},
		{91, 62, 13, 42, 38},
		{61, 62, 18, 51, 71},
		{95, 35, 66, 18, 83},
		{29, 62, 41, 59, 28},
		{95, 79, 24, 25, 94},
		{55, 23, 80, 52, 47},
		{88, 54, 64, 32, 31},
		{24, 23, 57, 80, 59},
		{80, 56, 63, 96, 84},
		{31, 31, 73, 52, 52},
		{82, 51, 69, 43, 76},
		{59, 42, 59, 10, 13},
		{95, 97, 14, 88, 65},
		{86, 55, 77, 61, 86},
		{61, 65, 45, 99, 71},
		{17, 62, 11, 71, 49},
		{90, 65, 38, 43, 35},
		{74, 96, 12, 97, 55},
		{22, 22, 39, 26, 61},
		{73, 39, 45, 48, 78},
		{74, 14, 47, 73, 64},
		{80, 18, 66, 67, 48},
		{33, 80, 86, 12, 80},
		{16, 86, 83, 62, 55},
		{51, 48, 49, 28, 19},
		{41, 75, 92, 50, 17},
		{28, 61, 68, 67, 31},
		{37, 73, 68, 10, 52},
		{51, 52, 95, 41, 78}
	},
	{
		{97, 85, 37, 77, 78},
		{24, 99, 26, 64, 90},
		{65, 92, 13, 90, 74},
		{68, 97, 47, 61, 90},
		{64, 54, 88, 58, 59},
		{56, 78, 38, 63, 73},
		{76, 13, 91, 51, 31},
		{31, 42, 33, 43, 19},
		{15, 68, 59, 45, 49},
		{68, 90, 98, 14, 86},
		{53, 24, 44, 65, 40},
		{42, 77, 47, 28, 88},
		{64, 29, 83, 68, 38},
		{49, 46, 15, 73, 72},
		{35, 43, 66, 80, 19},
		{30, 42, 78, 54, 71},
